time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{rabbitmq_lidar}.r_lidar.angle,{rabbitmq_lidar}.r_lidar.distance,{rabbitmq_odom}.r_odom.steer_angle_s,{rabbitmq_odom}.r_odom.theta_s,{rabbitmq_odom}.r_odom.velocity_s,{rabbitmq_odom}.r_odom.x_s,{rabbitmq_odom}.r_odom.y_s
1.0100000000000007,0.01,1.7027183250340918,2.1623032379733485E-4,-0.009327971239441254,2.3558820455537393,-0.03490658503988664,11.092771701812744,-0.030735778727712548,-0.07336376258006141,2.5479685537531154,-3.410728024191143,0.034697119968518764
1.0200000000000007,0.01,1.6924468491753246,2.011193407937999E-4,-0.009325808936203281,2.37290922880408,-0.03490658503988664,11.092771701812744,-0.030735778727712548,-0.07701028576937442,2.599917686365039,-3.359650949406168,0.030894326881138457
1.0300000000000007,0.01,1.68223053922512,1.870643697469759E-4,-0.009323797742795343,2.3898336972958334,-0.03490658503988664,11.097972450256348,-0.030735778727712548,-0.07701028576937442,2.599917686365039,-3.359650949406168,0.030894326881138457
1.0400000000000007,0.01,1.6735320676942773,1.7399161259537468E-4,-0.009321927099097873,2.4066560026880848,-0.03490658503988664,11.097972450256348,-0.030735778727712548,-0.07701028576937442,2.599917686365039,-3.359650949406168,0.030894326881138457
1.0500000000000007,0.01,1.6634386844589264,1.618324285618221E-4,-0.00932018718297192,2.4233913233650277,-0.03490658503988664,11.09740047454834,-0.030735778727712548,-0.07701028576937442,2.599917686365039,-3.359650949406168,0.030894326881138457
1.0600000000000007,0.01,1.6532373388545187,1.5052297374312448E-4,-0.009318568858686302,2.440025710209617,-0.03490658503988664,11.09740047454834,-0.031095587182271175,-0.08450937724893061,2.7031830016756757,-3.2544558669343955,0.022564297166582533
1.0700000000000007,0.01,1.6432567067477655,1.4000386588661033E-4,-0.00931706362894887,2.456558083598162,-0.03490658503988664,11.09740047454834,-0.031095587182271175,-0.08450937724893061,2.7031830016756757,-3.2544558669343955,0.022564297166582533
1.0800000000000007,0.01,1.6333372827146382,1.3021987259330837E-4,-0.009315663590290004,2.47299065066564,-0.03490658503988664,11.080864953994752,-0.031095587182271175,-0.08835855131471915,2.7543544250583736,-3.200325231792716,0.01801444026482944
1.0900000000000007,0.01,1.6188477967191466,1.2111962131067678E-4,-0.009314361391564071,2.4893240234927863,-0.03490658503988664,11.080864953994752,-0.031095587182271175,-0.08835855131471915,2.7543544250583736,-3.200325231792716,0.01801444026482944
1.1000000000000008,0.01,1.6090477730228587,1.1265532959211112E-4,-0.009313150195350964,2.5055125014599775,-0.03490658503988664,11.080864953994752,-0.03139819951768813,-0.09031008518061112,2.7798968660526597,-3.172846971840027,0.01563662768201238
1.1100000000000008,0.01,1.599334686242544,1.0478255420691245E-4,-0.009312023642055042,2.521602979190206,-0.03490658503988664,11.073151016235352,-0.03139819951768813,-0.09425286189462552,2.830735495363932,-3.1172395498701255,0.010684130391041833
1.1200000000000008,0.01,1.5875204970317751,9.745995778342054E-5,-0.009310975816512973,2.5375963260526313,-0.03490658503988664,11.073151016235352,-0.03139819951768813,-0.09624747304172145,2.855929760111472,-3.089059666593876,0.008102627974152708
1.1300000000000008,0.01,1.5779244889143198,9.064909175997022E-5,-0.009310001216935138,2.553471531022949,-0.03490658503988664,11.05607165336609,-0.03139819951768813,-0.09624747304172145,2.855929760111472,-3.089059666593876,0.008102627974152708
1.1400000000000008,0.01,1.5636171443287357,8.431419450404681E-5,-0.009309094726017538,2.5692507759120926,-0.03490658503988664,11.05607165336609,-0.03161898292945847,-0.10028619492985552,2.9063699652193336,-3.0319023112827885,0.0027184570031842823
1.1500000000000008,0.01,1.5541495973952497,7.842200353964587E-5,-0.009308251584072497,2.58488694735538,-0.03490658503988664,11.05607165336609,-0.03161898292945847,-0.10028619492985552,2.9063699652193336,-3.0319023112827885,0.0027184570031842823
1.1600000000000008,0.01,1.5447678945292773,7.294158089687832E-5,-0.0093074673640371,2.6004284433293323,-0.02908882086657205,11.052375192642211,-0.03161898292945847,-0.104396229692532,2.9569808200252155,-2.9735617110865533,-0.0029814956868368906
1.1700000000000008,0.01,1.5344079879422197,0.01013962643659612,-0.009306737948228132,2.615876122274625,-0.02908882086657205,11.052375192642211,-0.03161898292945847,-0.104396229692532,2.9569808200252155,-2.9735617110865533,-0.0029814956868368906
1.1800000000000008,0.01,1.525139380575044,0.010134885233837824,-0.00920534168386217,2.631220202154047,-0.02908882086657205,11.052375192642211,-0.03161898292945847,-0.10857694556747406,3.007316535543815,-2.9140127519982135,-0.009012103941524382
1.1900000000000008,0.01,1.5159329326473907,0.009475809515459075,-0.009103992831523793,2.6464715959597975,-0.02908882086657205,11.053030500411989,-0.03166874338668452,-0.11105868424788774,3.036626430381567,-2.8785803767134044,-0.01269665047162553
