time,step-size,{KF}.kf.steer_angle_p,{KF}.kf.theta_p,{KF}.kf.velocity_p,{KF}.kf.x_p,{KF}.kf.y_p,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{mq-local}.l.angle,{mq-local}.l.distance,{mq-networked}.n.steer_angle_s,{mq-networked}.n.theta_s,{mq-networked}.n.velocity_s,{mq-networked}.n.x_s,{mq-networked}.n.y_s
2.759999999999985,0.01,0.03630364388603709,-0.06742180591569397,4.085026096098197,6.409292755568782,-0.39899985089551787,-0.4245840860311453,0.1069158427275545,1.8556649195353192,0.1347946036284976,0.07837591719750436,0.25479274384046624,2.5590334392966407,5.344008596287494,0.20547112280341087,0.4014257279586959,3.976424827575684,0.013311372657451498,-0.06110636064680132,4.145959731983822,6.544263571839544,-0.40877895895550065
2.769999999999985,0.01,0.037050639399114044,-0.06596966283022289,4.095484175508779,6.47111386181034,-0.4033191959041702,-0.4220211118567929,0.1069158427275545,1.8556649195353192,0.12842966488522561,0.07972386323378934,0.2600064957506381,2.554787598436329,5.368837411769463,0.2116675036911691,0.4246967846519536,3.879363203048706,0.013311372657451498,-0.06110636064680132,4.145959731983822,6.544263571839544,-0.40877895895550065
2.7799999999999847,0.01,0.0377171142752856,-0.06483841994180883,4.103443405390196,6.519271867090796,-0.4066639410130918,-0.4466508622081597,0.11311386259581852,1.810369494756063,0.1502549971291313,0.0810081598826416,0.2653105337337647,2.550567387317761,5.3935928654804846,0.21798109845753535,0.43633231299858233,3.810482931137085,0.013311372657451498,-0.06110636064680132,4.145959731983822,6.544263571839544,-0.40877895895550065
2.7899999999999845,0.01,0.03857999886269313,-0.06395651308679562,4.109290009330507,6.556786552134365,-0.40925376636082983,-0.4634052116722728,0.1162128725299505,1.778225367863973,0.15842120691289005,0.08251070985393291,0.27070447448272605,2.5461008786956794,5.41827410178649,0.22441351434365633,0.4537856055185258,3.7883127546310424,0.013311372657451498,-0.05782156647359942,4.165171692503421,6.668631622549797,-0.41716328443832656
2.7999999999999843,0.01,0.03950122419294707,-0.06254393064030649,4.1182510076213505,6.6136576478495215,-0.4130784478395138,-0.4669329559207157,0.12086138743114856,1.7678792854944865,0.17257804909747043,0.08409492192306181,0.2761890310284498,2.5414668265789566,5.4428776251832955,0.23096558309423482,0.4537856055185258,3.7883127546310424,0.013571922657034193,-0.05667975398925334,4.171505362720339,6.710180935419551,-0.4198912064862006
2.809999999999984,0.01,0.04054421181637474,-0.06119122563458315,4.126552195961897,6.667193840047761,-0.4166287366293145,-0.4641525246506821,0.12086138743114856,1.7678792854944865,0.1654490947863904,0.08582070241403651,0.2817673133729432,2.5367974970197493,5.467400601955862,0.23763858641150712,0.4537856055185258,3.7883127546310424,0.014882869545931404,-0.05551249314919782,4.177844470860649,6.751831631155552,-0.422587668669936
2.819999999999984,0.01,0.04152428550577936,-0.059879453992753455,4.134401309398718,6.71815403953763,-0.41995892165609505,-0.46135092691515767,0.12086138743114856,1.7678792854944865,0.15768308257700422,0.08747519336190042,0.28744189476553317,2.5321559717732427,5.491841420897099,0.24443421173742197,0.4537856055185258,3.7883127546310424,0.014882869545931404,-0.05432365281071406,4.183972474573622,6.793448715987285,-0.42524296895587776
2.8299999999999836,0.01,0.04240441846808587,-0.05859470712631,4.141860416966479,6.767099395633153,-0.42310880184979655,-0.4585660117672537,0.12086138743114856,1.7678792854944865,0.15023787331161664,0.08905202418767046,0.2932163713012153,2.527542462504091,5.516198999302996,0.2513544545611445,0.47123889803846897,3.7355884981155394,0.014882869545931404,-0.05432365281071406,4.183972474573622,6.793448715987285,-0.42524296895587776
2.8399999999999834,0.01,0.04319020797745716,-0.0575932374740831,4.147528197034908,6.805223685949815,-0.425545067724141,-0.4705606980301036,0.12550990233234655,1.7432746324539183,0.1640604516510424,0.09055440292078662,0.2990924670963097,2.5229568023864184,5.540472250842923,0.25840118072693175,0.5003277189050412,3.696413631439209,0.014882869545931404,-0.05432365281071406,4.183972474573622,6.793448715987285,-0.42524296895587776
2.849999999999983,0.01,0.04409140928955259,-0.05681180503729801,4.151721778695109,6.834919117427936,-0.42742869732377525,-0.4787782646288724,0.1332574271676766,1.7249930280049643,0.19216360911100494,0.09219500743729704,0.30507031334368473,2.5182511954061173,5.564660080792784,0.26557613612661113,0.5177810114249843,3.6485125064849857,0.014882869545931404,-0.05432365281071406,4.183972474573622,6.793448715987285,-0.42524296895587776
