time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.theta_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
33.69000000000187,0.01,0.9727177205599062,-0.16045569122215422,0.015382282716875834,4.395298291086953,-5.303816395497226,-4.523005968337293,0.1530925985968578,-9.83177002413094,-0.7183798049218447,-0.06981317007977306,12.80837727546692
33.700000000001864,0.01,0.9491666624785657,-0.15289354044750547,0.013777725804654292,4.4050254682925525,-5.270202614802647,-4.494686744227514,0.1580846301094349,-9.7468844395855,-0.709785815063159,-0.07563093425308764,12.827504062652588
33.71000000000186,0.01,0.948685856567193,-0.15264580669430572,0.012248790400179238,4.414517134917338,-5.236607354886757,-4.466194930511739,0.16033339502557756,-9.704260935754784,-0.7052115677091826,-0.08144869842640201,12.820416612625122
33.72000000000186,0.01,0.9410063705846315,-0.15273836972596494,0.010722332333236181,4.4240039934830095,-5.203028803732033,-4.437536998698759,0.16033339502557756,-9.704260935754784,-0.7052115677091826,-0.08144869842640201,12.782685279846191
33.73000000000186,0.01,0.9247494822671278,-0.14586930842472118,0.009194948635976532,4.433414057188856,-5.1694633982111835,-4.408717826509809,0.16033339502557756,-9.704260935754784,-0.7052115677091826,-0.08144869842640201,12.770263357162476
33.74000000000186,0.01,0.9156253056921795,-0.13899608178705278,0.007736255551729319,4.442661552011527,-5.135908069284187,-4.37974273512343,0.16609961441762472,-9.576247344276243,-0.6905150467738266,-0.08726646259971638,12.75383276939392
33.750000000001855,0.01,0.9054762442233814,-0.13940473525973726,0.006346294733858792,4.451817805068449,-5.102360345504334,-4.350617584552784,0.16770892671003731,-9.533416776614173,-0.6853000471977194,-0.08726646259971638,12.771355447769166
33.76000000000185,0.01,0.9048888423342967,-0.1331499115793199,0.00495224738126142,4.460872567510683,-5.068817229917679,-4.3213476755387,0.16916756026361085,-9.490506971109454,-0.6799370704315625,-0.09308422677303096,12.742649965286256
33.77000000000185,0.01,0.891418449773742,-0.13384947084442894,0.0036207482654682208,4.469921455934026,-5.035275818941895,-4.291938286627835,0.16916756026361085,-9.490506971109454,-0.6799370704315625,-0.09308422677303096,12.714157752990722
33.78000000000185,0.01,0.8780112972769867,-0.12785772482335955,0.002282253557023931,4.478835640431764,-5.00173245528431,-4.262394039526971,0.16916756026361085,-9.490506971109454,-0.6799370704315625,-0.09308422677303096,12.728877487182617
