time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{kf}.kf.steer_angle_p,{kf}.kf.theta_p,{kf}.kf.velocity_p,{kf}.kf.x_p,{kf}.kf.y_p,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbit}.r.angle,{rabbit}.r.distance
8.829999999999856,0.01,0.8492425591611986,-0.10703614768421976,-0.007059661466001106,-2.9430674420002823,4.404628249599267,5.134849490164798,8.976641147085406,-0.019174244659651243,3.320988773473672,4.485653362070498,4.988557014615738,9.140592357229664,-0.008352390638817153,-2.933351683003937,4.410439436521657,5.113114518343367,8.971785840219976,-0.16289739685280402,12.591346969604492
8.839999999999856,0.01,0.8341851342469592,-0.10895352488188617,-0.008135512913954488,-2.94296225616229,4.412455073949292,5.09631865833734,8.969703798125401,-0.02024460613649344,3.3193382129104068,4.49414578766211,4.944336088956963,9.133067841142461,-0.014356015083803296,-2.9358249487868164,4.4361462962510965,4.983179391569204,8.947202063485697,-0.16289739685280402,12.555475311279295
8.849999999999856,0.01,0.8190456145609365,-0.10413689823609629,-0.00935172941025161,-2.94339649472773,4.4244261748371585,5.037405425685247,8.958780229097549,-0.0213341413853123,3.317572126032363,4.50248763900458,4.90003200814166,9.12552575527798,-0.014356015083803296,-2.9358249487868164,4.4361462962510965,4.983179391569204,8.947202063485697,-0.16289739685280402,12.561290893554688
8.859999999999856,0.01,0.8156688667925642,-0.09923398961641142,-0.010490941282554112,-2.9437462989721817,4.433433599520718,4.991501041484734,8.9502944369945,-0.022375510367673265,3.3156946503868086,4.5106780951501895,4.855645260555364,9.11797220428197,-0.014356015083803296,-2.9358249487868164,4.4361462962510965,4.983179391569204,8.947202063485697,-0.16289739685280402,12.5629812335968
8.869999999999855,0.01,0.8112278883169903,-0.09454782919578707,-0.011554207731016826,-2.944026882499181,4.440268125483783,4.955734365586607,8.943704823095084,-0.023367850263837378,3.313708966538767,4.518834783818115,4.811176346088253,9.110413280157236,-0.014356015083803296,-2.9358249487868164,4.4361462962510965,4.983179391569204,8.947202063485697,-0.16289739685280402,12.518731880187987
8.879999999999855,0.01,0.7939440561617671,-0.09008229966304857,-0.012545517842702497,-2.944251049981024,4.445436071450535,4.927866737867066,8.93858998995159,-0.02431332855579525,3.3116184503209123,4.526947062701285,4.766624626410728,9.102854771433968,-0.01860730884642464,-2.9380992484524993,4.453293174847915,4.895888499586371,8.93050541291257,-0.16289739685280402,12.518731880187987
8.889999999999855,0.01,0.7890766888318653,-0.08582764734923815,-0.013573763116990904,-2.9449068147202446,4.4533181632231535,4.886744131837408,8.930870822306769,-0.025214151552425734,3.3094266337641964,4.534886503262903,4.721989590997588,9.095302382108875,-0.01860730884642464,-2.9380992484524993,4.453293174847915,4.895888499586371,8.93050541291257,-0.16289739685280402,12.523842630386351
8.899999999999855,0.01,0.7857440345504368,-0.08177394386440096,-0.014535125057508392,-2.945426461773045,4.459280578623071,4.8547026551171655,8.924882849797475,-0.026072428025918117,3.307136984548859,4.5427772701512215,4.677272019567124,9.087761933507569,-0.01860730884642464,-2.9380992484524993,4.453293174847915,4.895888499586371,8.93050541291257,-0.16289739685280402,12.526520080566408
8.909999999999854,0.01,0.7817592604678617,-0.07791169973368524,-0.015433215360989034,-2.945837600865499,4.463790278598685,4.829737441001034,8.920240576546783,-0.026890167464562124,3.30475320309651,4.550634710496726,4.63247149489058,9.080238934017567,-0.01860730884642464,-2.9380992484524993,4.453293174847915,4.895888499586371,8.93050541291257,-0.16289739685280402,12.463825616836548
8.919999999999854,0.01,0.7594903464161976,-0.0742318722597872,-0.016271462767253844,-2.946162436890897,4.467187343076454,4.810285642002684,8.916644042060366,-0.027669284461898976,3.302279056585282,4.558452303101404,4.58758747644812,9.072738766333128,-0.01860730884642464,-2.9380992484524993,4.453293174847915,4.895888499586371,8.93050541291257,-0.16289739685280402,12.4731125831604
8.929999999999854,0.01,0.7574001414240698,-0.07072584577177136,-0.01705312506295249,-2.946418603213725,4.46959383711618,4.795129171720629,8.91386017528284,-0.02841160318449685,3.299718305936325,4.566047206565567,4.542619517485209,9.06526672466602,-0.023081957733320942,-2.9475843388562972,4.501891953008795,4.632006263189654,8.879690041506,-0.16289739685280402,12.44261360168457
8.939999999999854,0.01,0.74430348453234,-0.06738541152008094,-0.01789177059534812,-2.9486308342136915,4.483037888941458,4.724653440543201,8.900312107853948,-0.029118861642214562,3.297074221578284,4.573621207979808,4.4975690050411155,9.057828308316886,-0.023081957733320942,-2.9475843388562972,4.501891953008795,4.632006263189654,8.879690041506,-0.16289739685280402,12.44261360168457
8.949999999999854,0.01,0.7397590836837953,-0.06420274846035123,-0.01867713039085457,-2.950375517125955,4.493168974792649,4.669739643521038,8.889811756244047,-0.02979271575741537,3.294350568134399,4.581064242825131,4.452435369123073,9.05042857830655,-0.023081957733320942,-2.9475843388562972,4.501891953008795,4.632006263189654,8.879690041506,-0.16289739685280402,12.450366945266724
8.959999999999853,0.01,0.7374641989796039,-0.061170404941947594,-0.019412060193354033,-2.9517509597481832,4.500838642157119,4.62695259430699,8.881676586711873,-0.030434743242018884,3.2915507074949124,4.588461833661969,4.407219158759585,9.043072677270384,-0.023081957733320942,-2.9475843388562972,4.501891953008795,4.632006263189654,8.879690041506,-0.16289739685280402,12.39803484916687
8.969999999999853,0.01,0.7183726575695418,-0.058281281261231783,-0.020099269560832366,-2.9528348152571553,4.506649710735188,4.593615054394356,8.875376622000504,-0.03104644729143836,3.2886782024447694,4.595836475651765,4.361920114113025,9.035765505860986,-0.025914582577978466,-2.955818110884047,4.532898926640557,4.455109030583869,8.845797181068054,-0.16289739685280402,12.422792015075684
8.979999999999853,0.01,0.7208798788301323,-0.05552861303884414,-0.020811270277116774,-2.9554469682923097,4.518368421045906,4.52831323839453,8.862919425233907,-0.03162926010405068,3.285736605172513,4.6030202022274604,4.316537788823258,9.028511828008554,-0.025914582577978466,-2.955818110884047,4.532898926640557,4.455109030583869,8.845797181068054,-0.16289739685280402,12.369565963745115
8.989999999999853,0.01,0.7016663485121564,-0.05290595538208871,-0.021478844956692198,-2.9575026157744855,4.52729439709216,4.477433021158485,8.853274777992072,-0.032184546234439115,3.2827287111034287,4.610229001015762,4.27107343086397,9.02131657585445,-0.025914582577978466,-2.962878985907331,4.555249112211087,4.3211446901012565,8.820461208250768,-0.15707963267948966,12.354274005889891
8.999999999999853,0.01,0.6930593210397126,-0.043434395443543786,-0.02210435887741034,-2.960634840250213,4.539320000749077,4.408008861735154,8.84015842966993,-0.032713605788260006,3.2796581031268066,4.617245664500883,4.2255261933585295,9.014184234036806,-0.02717196478247924,-2.965374114596846,4.562427012068384,4.276405805902387,8.812088934777837,-0.15707963267948966,12.354274005889891
9.009999999999852,0.01,0.6888493229486398,-0.041053627451349786,-0.022653095763039952,-2.9636333725097592,4.550122891739887,4.3439726379824775,8.828143434637628,-0.03314794974269544,3.2765272890047,4.62417625771128,4.179897411969329,9.00711952869463,-0.02717196478247924,-2.965374114596846,4.562427012068384,4.276405805902387,8.812088934777837,-0.15707963267948966,12.3534499168396
9.019999999999852,0.01,0.6844602220883196,-0.03909907965639031,-0.02316506474013002,-2.9659895874309314,4.558287457704578,4.294080410535484,8.81884778028991,-0.03355848601720894,3.2733391602727635,4.631064750940767,4.134187413383039,9.000126915772453,-0.02717196478247924,-2.965374114596846,4.562427012068384,4.276405805902387,8.812088934777837,-0.15707963267948966,12.294338665008546
9.029999999999852,0.01,0.663775975637933,-0.03725166642107958,-0.023645330928943418,-2.967841418601361,4.564443354904556,4.2552087431337196,8.81166021506745,-0.03394947681377285,3.2700976950084586,4.63790935316165,4.0883961409831295,8.993210598490984,-0.02900559926668617,-2.9679426810430347,4.569452197152544,4.2314961258704855,8.803736936073264,-0.15707963267948966,12.313541641235352
9.039999999999852,0.01,0.6650460476489088,-0.035492207836542,-0.024140993322633315,-2.969848058608182,4.570650503746025,4.214941006621108,8.80424375715686,-0.03432199347798364,3.2668066255450547,4.644547112918029,4.042523593313841,8.986374686909983,-0.02900559926668617,-2.9679426810430347,4.569452197152544,4.2314961258704855,8.803736936073264,-0.15707963267948966,12.281386003494262
9.049999999999851,0.01,0.6520598132275763,-0.033815882847593424,-0.024607257504861667,-2.9714249584178862,4.5753585367411835,4.183568999312479,8.798514203621517,-0.03467691555634906,3.26346855282317,4.651197573394518,3.996571417854342,8.979623438214299,-0.02900559926668617,-2.9679426810430347,4.569452197152544,4.2314961258704855,8.803736936073264,-0.1512618685061753,12.313189611434936
9.059999999999851,0.01,0.6569745471650711,-0.025245961143152085,-0.025045660153502455,-2.9726641934797287,4.578817858469354,4.159127062186083,8.794091538157534,-0.03501507438482499,3.2600870660868764,4.657718171526794,3.9505391290809513,8.972960685257881,-0.02900559926668617,-2.9679426810430347,4.569452197152544,4.2314961258704855,8.803736936073264,-0.1512618685061753,12.313189611434936
9.069999999999851,0.01,0.6530621882857058,-0.02372424641501039,-0.025389655450775695,-2.9736377949209687,4.581467548624586,4.140085358664674,8.790681553178338,-0.03526753399625651,3.256664680600178,4.664287916998444,3.9044276897411243,8.966390371829547,-0.03044453472434444,-2.978806833768856,4.596862368693139,4.051417757589798,8.770856166818163,-0.1512618685061753,12.24049693107605
9.07999999999985,0.01,0.6287663905022274,-0.02258817816356855,-0.025745843073190167,-2.9767348111644054,4.590106790449987,4.085226021439361,8.780726477364547,-0.03550477646040662,3.2532047630632372,4.670818538881301,3.858236329079263,8.959916085963782,-0.03044453472434444,-2.978806833768856,4.596862368693139,4.051417757589798,8.770856166818163,-0.1454441043328607,12.256465215682985
9.08999999999985,0.01,0.6293191370624553,-0.01454781472309587,-0.026082156393657168,-2.9791668430376177,4.596460509055363,4.042484264583979,8.773039144220114,-0.0357306582420423,3.2497108893648976,4.677106202786323,3.811965199307114,8.953541359936363,-0.03044453472434444,-2.978806833768856,4.596862368693139,4.051417757589798,8.770856166818163,-0.1454441043328607,12.21790467262268
9.09999999999985,0.01,0.6147495866625566,-0.013531346705735293,-0.02633174780947226,-2.9810767596905494,4.601268706764678,4.00918530164254,8.767106764127439,-0.03587613638927326,3.2461850563377133,4.683399394156948,3.76561650843647,8.947269908924701,-0.03044453472434444,-2.978806833768856,4.596862368693139,4.051417757589798,8.770856166818163,-0.1454441043328607,12.200131368637084
9.10999999999985,0.01,0.6059971467242151,-0.012876695043195968,-0.026565263447302728,-2.9825768113746673,4.60478722808013,3.9832425681200245,8.762532427804476,-0.03601144985633062,3.2426306153494058,4.689546890023573,3.7191900394643187,8.941105010929045,-0.03044453472434444,-2.978806833768856,4.596862368693139,4.051417757589798,8.770856166818163,-0.13962634015954634,12.188216972351077
9.11999999999985,0.01,0.5989726182441579,-0.005295012089640911,-0.026786628109686794,-2.9837548505778764,4.607371443251984,3.963031577746998,8.75900900548886,-0.036140216806762576,3.239050587210982,4.695606861490815,3.6726871207851164,8.935049966941715,-0.031713101781656705,-2.9965483117966643,4.636303612328647,3.778573753672971,8.723304610460481,-0.13962634015954634,12.188216972351077
9.12999999999985,0.01,0.5953366353638125,-0.004715560812697101,-0.026959903238921532,-2.988503689115713,4.618905459118049,3.8866449603183204,8.745738453787625,-0.03619316692765898,3.235448050146139,4.701596587673257,3.626108538902467,8.929107905887731,-0.031713101781656705,-2.9965483117966643,4.636303612328647,3.778573753672971,8.723304610460481,-0.13962634015954634,12.17451720237732
9.13999999999985,0.01,0.5879068640616957,-0.00447728526866327,-0.027123248947135047,-2.992227588248709,4.627602069826717,3.8271347869622656,8.73549516872808,-0.036240322535785956,3.231825822623283,4.707549954026895,3.579454942757392,8.923281842546649,-0.031713101781656705,-2.9965483117966643,4.636303612328647,3.778573753672971,8.723304610460481,-0.13380857598623197,12.178700037002564
9.14999999999985,0.01,0.585506037944581,0.0027076873197050613,-0.02728023781306674,-2.9951485815219634,4.634116164322764,3.7807733734053026,8.727591870689514,-0.03628509538847259,3.2281876074762494,4.713429022667512,3.532726688847865,8.917574571435809,-0.031713101781656705,-2.9965483117966643,4.636303612328647,3.778573753672971,8.723304610460481,-0.13380857598623197,12.14159143447876
9.15999999999985,0.01,0.5715881880535459,0.002909165156794919,-0.02736327505672678,-2.9974407261899376,4.6390140770712565,3.7446561244280763,8.721498290584066,-0.03625801851527554,3.2245363924548403,4.719284083046958,3.485924541952269,8.91198884309158,-0.03208528556597695,-3.0122223002459054,4.667099715539465,3.549247599523158,8.685894817526068,-0.13380857598623197,12.153786039352417
9.169999999999849,0.01,0.5714896411905022,0.002787319227408193,-0.027451486167387403,-3.0026324738607846,4.650183429868056,3.6655517424240034,8.708542841865771,-0.03622892686370759,3.220875110881911,4.724999964927493,3.4390487987004903,8.90652725721902,-0.03208528556597695,-3.0122223002459054,4.667099715539465,3.549247599523158,8.685894817526068,-0.12799081181291738,12.115580701828003
9.179999999999849,0.01,0.5573626175553451,0.009629179147149634,-0.027538707792763337,-3.006699245676425,4.658614388482104,3.603928653092622,8.698548512216789,-0.03620105367143351,3.217206428726463,4.730714861339398,3.3921009399648137,8.901192369498418,-0.03208528556597695,-3.018653549341615,4.679018650445657,3.4568553002275735,8.671563460435125,-0.12799081181291738,12.115580701828003
9.189999999999849,0.01,0.5539336797082022,0.00950374978191626,-0.027557046371032085,-3.0112825650090462,4.667810330791637,3.5353896864481227,8.687691934328866,-0.03610476187996201,3.213533659032307,4.736288487514951,3.3450811028605045,8.895986485460718,-0.03210351480306034,-3.021878108117528,4.684721033350301,3.4107020650548714,8.664572511731087,-0.12799081181291738,12.06202036857605
9.199999999999848,0.01,0.5355926106923234,0.00907043672029452,-0.027576605186616716,-3.015573251369901,4.676131103960194,3.4717422801560707,8.67778691141679,-0.03600972438214285,3.2098585471423235,4.7418278243120335,3.2979908466653076,8.890911977093655,-0.03210351480306034,-3.021878108117528,4.684721033350301,3.4107020650548714,8.664572511731087,-0.12799081181291738,12.068913612365725
9.209999999999848,0.01,0.5341991168751831,0.0086427679801083,-0.027599907091642846,-3.018934350625056,4.682253425950013,3.422162663609495,8.670152408931104,-0.035919020014939906,3.2061843282756777,4.747183750418957,3.2508307037796658,8.885970921078206,-0.03210351480306034,-3.021878108117528,4.684721033350301,3.4107020650548714,8.664572511731087,-0.12217304763960302,12.04966037750244
9.219999999999848,0.01,0.5255946554493091,0.015207370679491999,-0.02762680513432598,-3.021569208557444,4.686843258850987,3.3835429660419263,8.664273375516213,-0.03583259233513882,3.2025125818548696,4.752525741587709,3.2036027152444526,8.881165460128207,-0.03172129747101743,-3.031666813698354,4.701441666500188,3.2709062033619407,8.64410052002787,-0.12217304763960302,12.026599922180177
9.229999999999848,0.01,0.5159325332578243,0.014818446120387123,-0.027579576968434764,-3.025758041468841,4.694390110040764,3.3223959769239073,8.655251071583054,-0.035680518628343906,3.198845872906041,4.757781688142202,3.156307261010663,8.876497473274663,-0.03172129747101743,-3.031666813698354,4.701441666500188,3.2709062033619407,8.64410052002787,-0.11635528346628864,12.017913217544557
9.239999999999847,0.01,0.5103466880271543,0.021106886791606966,-0.027537307898599074,-3.029038987489971,4.6999859246794555,3.2747664560006937,8.64830395947924,-0.03553233416714004,3.195185735720287,4.762941013474781,3.1089454621062043,8.871968824057095,-0.03172129747101743,-3.031666813698354,4.701441666500188,3.2709062033619407,8.64410052002787,-0.11635528346628864,12.017913217544557
9.249999999999847,0.01,0.5072510928276072,0.020440056716189557,-0.02743475167002392,-3.031610309103993,4.704139602747379,3.237667012373219,8.642959923032,-0.03532126529922397,3.1915342800625766,4.768044480355052,3.0615185757670704,8.867581209447893,-0.03172129747101743,-3.031666813698354,4.701441666500188,3.2709062033619407,8.64410052002787,-0.11635528346628864,11.98358941078186
9.259999999999847,0.01,0.4945783468058893,0.019490246810567255,-0.02734123062272787,-3.033626492361817,4.707225021944778,3.2087699380253434,8.638854403544014,-0.035116864732062075,3.1878935560580026,4.773116991283328,3.014027474172998,8.863336202257567,-0.03118296620736344,-3.0381688871736836,4.712511486930169,3.177804806539404,8.63106988562225,-0.11053751929297406,11.98768898010254
9.269999999999847,0.01,0.492682719658714,0.025543216610135935,-0.027245990627070366,-3.0366147440360813,4.712193774579057,3.165574808446189,8.632834233338826,-0.0349219622639564,3.184266395939492,4.778062774751387,2.9664728083192133,8.859235185702783,-0.03118296620736344,-3.0381688871736836,4.712511486930169,3.177804806539404,8.63106988562225,-0.11053751929297406,11.933718738555909
9.279999999999847,0.01,0.47460358194482255,0.024666155503660393,-0.027094067184702916,-3.0389565560281135,4.715902907940716,3.131929789753721,8.6282092905039,-0.03466653009785504,3.180654332380641,4.782989601947974,2.918856200989519,8.855279544875279,-0.03118296620736344,-3.0381688871736836,4.712511486930169,3.177804806539404,8.63106988562225,-0.1047197551196597,11.931262636184693
9.289999999999846,0.01,0.4709597769629299,0.030489483108001217,-0.026954448907512064,-3.04079244567107,4.718537010872067,3.1057231557244926,8.62466095810289,-0.034419868542818435,3.1770593950821686,4.7877356377674225,2.871178217694846,8.851470494837915,-0.03118296620736344,-3.0381688871736836,4.712511486930169,3.177804806539404,8.63106988562225,-0.1047197551196597,11.911217193603516
9.299999999999846,0.01,0.46249943154853096,0.02937950611033651,-0.026761482215347937,-3.042231918025432,4.720471548747492,3.085311457209105,8.621943352390527,-0.034114973711738425,3.173482802695913,4.792445235537052,2.82344105955413,8.847809212772429,-0.03118296620736344,-3.0381688871736836,4.712511486930169,3.177804806539404,8.63106988562225,-0.1047197551196597,11.911217193603516
9.309999999999846,0.01,0.4596736728867533,0.028007479370476464,-0.02658410497725436,-3.043360574171728,4.721843142279717,3.069413138528748,8.61986611250135,-0.03382117865063506,3.1699266441011855,4.797070229852538,2.775645502443015,8.844296684623025,-0.030012752917807084,-3.0574921885453654,4.742962185215107,2.8969832479958497,8.594791171795405,-0.09890199094634532,11.887779636383057
9.319999999999846,0.01,0.45033616027573353,0.03365817394730829,-0.026395596284967977,-3.0484357349290354,4.730517507705778,2.9946411443155285,8.610313165670377,-0.03354110385693029,3.1663931191884034,4.801666966581405,2.727792821205438,8.840933772583059,-0.030012752917807084,-3.0574921885453654,4.742962185215107,2.8969832479958497,8.594791171795405,-0.09890199094634532,11.894119443893432
9.329999999999846,0.01,0.44935326434131806,0.03239783737563684,-0.026156630666425058,-3.052406836277724,4.736948410596815,2.9364029542294947,8.602970333448267,-0.03320452211745721,3.1628844236284794,4.806170328184162,2.6798837393767934,8.837721227776811,-0.030012752917807084,-3.0574921885453654,4.742962185215107,2.8969832479958497,8.594791171795405,-0.09890199094634532,11.84678505897522
9.339999999999845,0.01,0.433397619602564,0.03088321954800797,-0.025935856526049027,-3.055515451790863,4.741752750754653,2.891044016050166,8.597329895752765,-0.03288054374370084,3.159401671096421,4.810663860827575,2.6319196400208433,8.834659774637476,-0.030012752917807084,-3.0574921885453654,4.742962185215107,2.8969832479958497,8.594791171795405,-0.09308422677303096,11.848810272216795
9.349999999999845,0.01,0.4312685597241575,0.03639808921790123,-0.02573530540540318,-3.057950526761512,4.745217023902096,2.8557160732668883,8.593002252874602,-0.032571711548220764,3.1559472993314057,4.814997837023601,2.5839010867351404,8.83174992609582,-0.02875672386451472,-3.0669670252311434,4.757556098250164,2.755562911212438,8.578282493426038,-0.08726646259971638,11.858191709518431
9.359999999999845,0.01,0.43129497645100034,0.0419811166900381,-0.02545490766712082,-3.061918635605383,4.7514834814599896,2.7967840369831998,8.58608157980816,-0.03220773065604175,3.1525219290999167,4.819310522620842,2.535830144912647,8.82899221520585,-0.02875672386451472,-3.0669670252311434,4.757556098250164,2.755562911212438,8.578282493426038,-0.08726646259971638,11.858191709518431
9.369999999999845,0.01,0.4287073650926553,0.04034320267523255,-0.02512698134720731,-3.0650237524872073,4.756165463412931,2.7508864797882056,8.580769244844477,-0.03178791948914137,3.1491270083708334,4.823623472385353,2.487707505964811,8.826387025761566,-0.02875672386451472,-3.079292288566881,4.775578433024898,2.565976181587205,8.55802672110457,-0.08726646259971638,11.82485339164734
9.379999999999844,0.01,0.4167848662300438,0.03845405242418083,-0.024823126323678297,-3.070145979980489,4.764261957041005,2.673024953149621,8.572310705462632,-0.031384487462389046,3.1457647269514775,4.8279105460362794,2.439533655723299,8.823934579382314,-0.028419074904963704,-3.0822936982444107,4.7800585670709035,2.51859787202092,8.553300928653835,-0.08726646259971638,11.785561819076538
9.389999999999844,0.01,0.403210981719663,0.036638608303795374,-0.02453686223652948,-3.0748057936434185,4.771362892872921,2.6018616303490814,8.564798771383646,-0.030999946938147237,3.1424375386314924,4.83207839469858,2.391309348696742,8.82163496292274,-0.028419074904963704,-3.0822936982444107,4.7800585670709035,2.51859787202092,8.553300928653835,-0.08144869842640201,11.794164390563964
9.399999999999844,0.01,0.4031189925387622,0.041880948296504183,-0.0242753719369031,-3.078447257822661,4.776547491574627,2.546441682660635,8.559030995861539,-0.030633560855109283,3.139146518221289,4.836110504515776,2.343036273693065,8.819488246606898,-0.028419074904963704,-3.0822936982444107,4.7800585670709035,2.51859787202092,8.553300928653835,-0.08144869842640201,11.747316064834594
9.409999999999844,0.01,0.38758219544422035,0.04023221092283339,-0.023969207905758984,-3.0812958010044635,4.780397649571092,2.5032835877810022,8.55460821546213,-0.03021475137214424,3.1358921421318513,4.840141694441164,2.2947162857755132,8.817494443999712,-0.02657589509484487,-3.08821173490817,4.788529081772574,2.4234993420889475,8.54421924554855,-0.07563093425308764,11.714105091094972
9.419999999999844,0.01,0.3758644088418935,0.04532034060128766,-0.023641176347032552,-3.084816774765401,4.785323530610201,2.4485512714588595,8.549260354892837,-0.029812429262915906,3.132675664327585,4.844017516395606,2.2463498933881083,8.815653452512947,-0.02657589509484487,-3.08821173490817,4.788529081772574,2.4234993420889475,8.54421924554855,-0.07563093425308764,11.714105091094972
9.429999999999843,0.01,0.3735389156692282,0.04350989110976015,-0.023271619367923102,-3.0875708442497607,4.7888838521495805,2.405929504820049,8.545163399093996,-0.02935922585690303,3.129497563201559,4.847776160484025,2.1979391510994004,8.813965080228456,-0.02657589509484487,-3.08821173490817,4.788529081772574,2.4234993420889475,8.54421924554855,-0.07563093425308764,11.677087907791138
9.439999999999843,0.01,0.36091891789110414,0.04147047578270221,-0.022928843737942066,-3.0897267953955114,4.791494717017483,2.372739585952386,8.54203070845828,-0.02892412694580543,3.126358300262375,4.851511549640717,2.1494857300288777,8.812429060443964,-0.02657589509484487,-3.08821173490817,4.788529081772574,2.4234993420889475,8.54421924554855,-0.06981317007977306,11.686763963699342
9.449999999999843,0.01,0.3613869800513852,0.04648530303456022,-0.022614421864548224,-3.091415458431228,4.793317705724949,2.346894319182653,8.539640678504794,-0.028509422187978407,3.1232597668216284,4.855120738819628,2.10099036230617,8.811044957460407,-0.024881785139393375,-3.096864847646345,4.8010598470857895,2.2799656089295315,8.531527608679095,-0.06981317007977306,11.66384635925293
9.459999999999843,0.01,0.3528045372990432,0.04461913162433862,-0.022217025926735405,-3.09462140328556,4.797908851354057,2.294890812379447,8.535070823779705,-0.028044569157632804,3.1202024563500497,4.858734608620142,2.0524548049224163,8.809812314649212,-0.024881785139393375,-3.096864847646345,4.8010598470857895,2.2799656089295315,8.531527608679095,-0.06399540590645869,11.651327247619628
9.469999999999843,0.01,0.34713086416141065,0.04950006533958035,-0.021847642290296294,-3.0971287821827502,4.8012422105413854,2.2543948831946214,8.531577161466357,-0.027598377841389417,3.11718756892236,4.862262653993132,2.0038795017095277,8.808730594964523,-0.024881785139393375,-3.096864847646345,4.8010598470857895,2.2799656089295315,8.531527608679095,-0.06399540590645869,11.625510663986208
9.479999999999842,0.01,0.33778539352025944,0.047492204416485106,-0.02143977486418126,-3.0990908522938336,4.803657538628131,2.2228609320617134,8.52891156992118,-0.02710337718799361,3.114216076728871,4.865733962634746,1.9552657977058334,8.807799147336992,-0.024881785139393375,-3.096864847646345,4.8010598470857895,2.2799656089295315,8.531527608679095,-0.06399540590645869,11.625510663986208
9.489999999999842,0.01,0.33570260833529114,0.04526470147620398,-0.021061560161277606,-3.1006269472060644,4.805359247968363,2.198305973318489,8.526882875924107,-0.02662845514382876,3.111288772427897,4.869111816569949,1.9066147405187577,8.807017268769936,-0.024881785139393375,-3.096864847646345,4.8010598470857895,2.2799656089295315,8.531527608679095,-0.058177641733144325,11.598056039810182
9.499999999999842,0.01,0.3259886012048819,0.050100324629259105,-0.02071440830586637,-3.1018298592328866,4.8065854024012795,2.179186066527304,8.525343830552211,-0.02617580812906672,3.1084067145813363,4.872468842653301,1.8579277389171216,8.806384131132136,-0.02262768809222776,-3.1130917479829856,4.82333820548653,1.9923483466723089,8.50971367528789,-0.058177641733144325,11.564552583694455
9.509999999999842,0.01,0.3145934178424666,0.048063413062829935,-0.020273012096487828,-3.1063142929837406,4.813296900394689,2.1004284553084007,8.519486809306779,-0.02567480488277413,3.1055711147159886,4.87572872866535,1.8092054670948439,8.80589885725193,-0.02262768809222776,-3.1130917479829856,4.82333820548653,1.9923483466723089,8.50971367528789,-0.05235987755982996,11.558147974014284
9.519999999999841,0.01,0.3108441955247896,0.05278167080631023,-0.019862380157078408,-3.1098149047082155,4.818169799896265,2.039102113859312,8.515008565103747,-0.02519417075214583,3.102782053971213,4.878874662843774,1.7604493535923678,8.805560538338863,-0.02262768809222776,-3.1130917479829856,4.82333820548653,1.9923483466723089,8.50971367528789,-0.05235987755982996,11.529469299316409
9.529999999999841,0.01,0.30092660610232985,0.05061881721848288,-0.019415869381476693,-3.112549571372067,4.821728967077655,1.9913506259342972,8.511588775932623,-0.02466635404408273,3.100040129280826,4.881983104799022,1.7116609863386045,8.805368136972376,-0.02262768809222776,-3.1130917479829856,4.82333820548653,1.9923483466723089,8.50971367528789,-0.05235987755982996,11.501340446472168
9.539999999999841,0.01,0.29118546213279384,0.04824364203219892,-0.019001476734297546,-3.114687812933922,4.824262478919403,1.9541696431654845,8.508982123015747,-0.0241601658718979,3.0973461631924706,4.884992370860045,1.6628411784574586,8.805320576460302,-0.020671205172387797,-3.125437488957394,4.840270759610967,1.7512893069302944,8.49502894394351,-0.05235987755982996,11.501340446472168
9.54999999999984,0.01,0.28937990249617973,0.04596579525736719,-0.01857217648465676,-3.119071056902515,4.8305918131888985,1.8716940562071678,8.503901807816632,-0.02367772945157591,3.0947010379545006,4.887904225481373,1.6139913492419875,8.80541665952539,-0.020671205172387797,-3.125437488957394,4.840270759610967,1.7512893069302944,8.49502894394351,-0.04654211338651537,11.502790222167969
9.55999999999984,0.01,0.2880387269182075,0.05076760371771545,-0.018175691063463287,-3.122488459531438,4.835229184579048,1.8074776312743641,8.500020787256387,-0.02321807149900224,3.0921052136514136,4.890798024506335,1.5651128888401848,8.805655155850886,-0.020671205172387797,-3.1300495499028993,4.8465624633469355,1.6545843238214533,8.490024352660088,-0.04654211338651537,11.48294379234314
9.56999999999984,0.01,0.28074544715227817,0.04869914293113393,-0.01774216246542519,-3.126172354649862,4.840331547509416,1.7360078146139362,8.49602365165151,-0.022710395461825083,3.089559348805167,4.893678411775517,1.5162063821808591,8.806034811000782,-0.020190732048337157,-3.132277948982471,4.849468340029532,1.6062735728059987,8.487708953184677,-0.040724349213201005,11.451062850952148
9.57999999999984,0.01,0.27009055120129144,0.053387373115633685,-0.01732764870458569,-3.1295371870162745,4.844813251127511,1.6696369625824952,8.492498563035772,-0.022223404032513744,3.0870636914153224,4.89648586624704,1.4672723559192518,8.80655434311345,-0.020190732048337157,-3.132277948982471,4.849468340029532,1.6062735728059987,8.487708953184677,-0.040724349213201005,11.43459499359131
