time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.x,{model}.m.y,{odom}.o.velocity_s,{rabbit}.r.angle,{rabbit}.r.distance
5.809999999999921,0.01,1.9570017440954213,0.09583358105783334,0.1470880967186176,16.04950735015326,0.667649268957422,0.01932538385403859,1.268272589782546,8.42847098350525
5.81999999999992,0.01,1.9569805375575389,0.0953519930508859,0.14804643252919594,16.077531328864605,0.6874205354133672,0.01932538385403859,1.268272589782546,8.428805742263794
5.82999999999992,0.01,1.9570586479345327,0.09487282514559674,0.1489999524597048,16.105529382870955,0.7075654422708302,0.05818966388596891,1.268272589782546,8.430034284591676
5.83999999999992,0.01,1.9379131677950732,0.09439606518034231,0.14994868071116077,16.133495547471203,0.7280871461069458,0.05818966388596891,1.268272589782546,8.428062038421631
5.84999999999992,0.01,1.9374529770220628,0.09392170105461432,0.15089264136296418,16.161423724272918,0.7489888006365437,0.05818966388596891,1.268272589782546,8.426741304397583
5.8599999999999195,0.01,1.9371448057497849,0.09344972072871262,0.15183185837351032,16.18930612560836,0.7702724030444352,0.13630253310594753,1.268272589782546,8.428381671905518
5.869999999999919,0.01,1.8984711235583138,0.09298011222343955,0.15276635558079746,16.217136336748755,0.7919410223261372,0.019441582630292945,1.268272589782546,8.424216890335083
5.879999999999919,0.01,1.9559298164297063,0.09251286361979598,0.15369615670303186,16.2449078134776,0.8139977074948759,0.03834433884043165,1.268272589782546,8.425917778015137
5.889999999999919,0.01,1.9468753121166495,0.09204796305867878,0.1546212853392298,16.272610847642827,0.8364431079442357,0.057391936820295086,1.268272589782546,8.424565525054932
5.899999999999919,0.01,1.9370359874360032,0.0915853987405798,0.1555417649698166,16.30024315218861,0.8592837669584249,0.057391936820295086,1.268272589782546,8.421951780319214
5.909999999999918,0.01,1.9364261136643357,0.09112515892528641,0.15645761895722238,16.327797075639715,0.8825220619732896,0.057391936820295086,1.268272589782546,8.422651062011719
5.919999999999918,0.01,1.9365892793925867,0.09066723193158352,0.15736887054647525,16.35526478880296,0.9061602381534878,0.057391936820295086,1.268272589782546,8.4226300907135
5.929999999999918,0.01,1.9365843860896692,0.09021160613695708,0.1582755428657911,16.38263904961195,0.9302010507406117,0.019407217629122897,1.268272589782546,8.421556568145752
