time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
2.679999999999987,0.01,-0.15490459808823429,0.018309268560974874,0.01006883141669838,1.561168041193419,2.7365920391871756,1.561168041193419,4.513541847855231,0.0,4.08758927750292E-4,2.692484026936303,4.857926300093985,-0.06934608443677892,0.05235987755982996,5.27908016204834
2.6899999999999866,0.01,-0.16381277813877038,0.01744520979103065,0.010251924102308128,1.5614760213767527,2.735042993206293,1.5614760213767527,4.540906035164577,0.0,4.08758927750292E-4,2.692484026936303,4.857926300093985,-0.06934608443677892,0.05235987755982996,5.258689928054809
2.6999999999999864,0.01,-0.16859261606842937,0.016621292705786783,0.010426376200218435,1.5617765936527996,2.7334048654249057,1.5617765936527996,4.5682548134512855,0.0,4.08758927750292E-4,2.692484026936303,4.857926300093985,-0.06934608443677892,0.05235987755982996,5.225235757827758
2.709999999999986,0.01,-0.17697690706317104,0.0158362582651904,0.010592589127276304,1.5620699561271894,2.7317189392642214,1.5620699561271894,4.595587287804909,0.0,0.0029330233495195846,2.687614611629009,4.965553130026709,-0.06934289577374077,0.058177641733144325,5.209822549819946
2.719999999999986,0.01,-0.1802810496089479,0.022061072445226947,0.010750951709928208,1.5623563181570994,2.72994917019359,1.5623563181570994,4.622902976211049,0.0,0.0029330233495195846,2.687614611629009,4.965553130026709,-0.06934289577374077,0.058177641733144325,5.176391725540161
2.7299999999999858,0.01,-0.1885798189649087,0.021348440823293374,0.010971562434380478,1.562635885081054,2.7281463596975004,1.562635885081054,4.650201036389734,0.0,0.0029330233495195846,2.687614611629009,4.965553130026709,-0.06934289577374077,0.058177641733144325,5.148163499832154
2.7399999999999856,0.01,-0.19540203586549731,0.02035569256325816,0.011185046842613412,1.562908864718504,2.7262605615078512,1.562908864718504,4.677481134228829,0.0,0.0029330233495195846,2.687614611629009,4.965553130026709,-0.06934289577374077,0.058177641733144325,5.122000474929809
2.7499999999999853,0.01,-0.2015962039243642,0.01939501272620996,0.011388603768245993,1.5631753641196608,2.7243065411491965,1.5631753641196608,4.704742437260645,0.0,0.0056652442384913446,2.6819503559270683,5.0729836765142124,-0.06907664161317426,0.058177641733144325,5.094000329971314
2.759999999999985,0.01,-0.20826383229755008,0.01847900656086334,0.011582553895508094,1.563435522537912,2.722290579109953,1.563435522537912,4.731984260448755,0.0,0.006379110828330142,2.680311993203372,5.099806765640298,-0.06896667432489814,0.058177641733144325,5.073510026931762
2.769999999999985,0.01,-0.21279153992507832,0.01760623098818389,0.011767343961116727,1.5636895032481297,2.7202079407869775,1.5636895032481297,4.759205981436046,0.0,0.006379110828330142,2.680311993203372,5.099806765640298,-0.06896667432489814,0.058177641733144325,5.036421136856079
2.7799999999999847,0.01,-0.22192684615248418,0.016774675692945037,0.011943406270998566,1.5639374824114904,2.7180800253877266,1.5639374824114904,4.78640693050858,0.0,0.006379110828330142,2.680311993203372,5.099806765640298,-0.06896667432489814,0.058177641733144325,5.021314830780029
2.7899999999999845,0.01,-0.2248798626142279,0.015982395298476768,0.012111153027928015,1.564179644115205,2.715860756926202,1.564179644115205,4.8135866519963075,0.0,0.006379110828330142,2.680311993203372,5.099806765640298,-0.06896667432489814,0.058177641733144325,4.990578842163086
2.7999999999999843,0.01,-0.23215437835005712,0.015227534892294243,0.012270976980912783,1.5644161678792865,2.7136119583000595,1.5644161678792865,4.840744229605701,0.0,0.009356022302605868,2.6734004537417,5.206841352966861,-0.06834408831078224,0.06399540590645869,4.967405939102173
2.809999999999984,0.01,-0.23729351203142732,0.021481099455659746,0.012423252329835726,1.564647236031231,2.711290414516559,1.564647236031231,4.867879365380781,0.0,0.01013339630935527,2.671380746586547,5.233624275145147,-0.06814058096298316,0.06399540590645869,4.940715255737305
2.819999999999984,0.01,-0.2433739771034899,0.0207958603855065,0.012638063324392323,1.5648730193756777,2.7089174793962445,1.5648730193756777,4.894991329401602,0.0,0.0109222655914724,2.669365028762773,5.260333943754378,-0.06791782724390616,0.06399540590645869,4.917776947021484
2.8299999999999836,0.01,-0.24837294247173095,0.01982921091000181,0.012846021928247388,1.5650936827488027,2.7064837396252095,1.5650936827488027,4.922079605439283,0.0,0.0109222655914724,2.669365028762773,5.260333943754378,-0.06791782724390616,0.06399540590645869,4.886122426986694
2.8399999999999834,0.01,-0.2557759642188512,0.018893397192654024,0.013044314037347406,1.565309291928755,2.704000010200492,1.565309291928755,4.949143584007984,0.0,0.0109222655914724,2.669365028762773,5.260333943754378,-0.06791782724390616,0.06399540590645869,4.865613536834717
2.849999999999983,0.01,-0.26002821580657454,0.01800108270170394,0.013233248009273946,1.565519941751349,2.7014422505583036,1.565519941751349,4.976182763584455,0.0,0.0109222655914724,2.669365028762773,5.260333943754378,-0.06791782724390616,0.06399540590645869,4.837222709655761
2.859999999999983,0.01,-0.266442991631369,0.01715087982803451,0.013413258836290985,1.5657257472393815,2.6988419684002376,1.5657257472393815,5.003196402128925,0.0,0.014209705495429327,2.6609309840507156,5.366952596858808,-0.06682417255915624,0.06399540590645869,4.814505071640014
2.869999999999983,0.01,-0.2712437609809384,0.016340831106457836,0.01358476763457133,1.56592683977593,2.6961775384839237,1.56592683977593,5.030184072625498,0.0,0.014209705495429327,2.6609309840507156,5.366952596858808,-0.06682417255915624,0.06399540590645869,4.787295246124268
2.8799999999999826,0.01,-0.2772638541755592,0.01556904151419628,0.01374817594563591,1.5661233547339568,2.693465100874114,1.5661233547339568,5.057145131836401,0.0,0.014209705495429327,2.6609309840507156,5.366952596858808,-0.06682417255915624,0.06981317007977328,4.755350379943848
2.8899999999999824,0.01,-0.2845809541401911,0.021806476466202894,0.013903866360777872,1.566315430100924,2.6906924623323585,1.566315430100924,5.08407909797613,0.0,0.014209705495429327,2.6609309840507156,5.366952596858808,-0.06682417255915624,0.06981317007977328,4.736872968673706
2.899999999999982,0.01,-0.2880910461707775,0.021105869598064063,0.0141219311254399,1.5665032000680799,2.6878466527909564,1.5665032000680799,5.110985367415141,0.0,0.017713670073563073,2.651437365983196,5.473258520204129,-0.06539015112142442,0.06981317007977328,4.701738119125366
2.909999999999982,0.01,-0.2962213183194712,0.020124578157084936,0.014332989821420542,1.5666867929804893,2.684965742329249,1.5666867929804893,5.137863206921591,0.0,0.01862272785928252,2.6490067035734666,5.499736136284124,-0.06497667476201566,0.06981317007977328,4.682358865737915
2.9199999999999817,0.01,-0.2999189629909331,0.01917481402517205,0.01453423560299139,1.5668662449082567,2.682003529146054,1.5668662449082567,5.164712264647213,0.0,0.01862272785928252,2.6490067035734666,5.499736136284124,-0.06497667476201566,0.06981317007977328,4.6488821411132815
2.9299999999999815,0.01,-0.30751511797591363,0.01826920800810323,0.014725983743243111,1.5670416180112552,2.6790043395161445,1.5670416180112552,5.191531726560346,0.0,0.01862272785928252,2.6490067035734666,5.499736136284124,-0.06497667476201566,0.06981317007977328,4.628150587081909
2.9399999999999813,0.01,-0.3115204393267521,0.01740634137697049,0.014908675823324143,1.5672130024596687,2.675929188336385,1.5672130024596687,5.218321221749421,0.0,0.01862272785928252,2.6490067035734666,5.499736136284124,-0.06497667476201566,0.07563093425308764,4.60349946975708
2.949999999999981,0.01,-0.3165776614698488,0.023556999368402783,0.015082739237093848,1.567380499639847,2.6728139839431178,1.567380499639847,5.2450799894115105,0.0,0.022410036025559032,2.638259360160181,5.605614451489581,-0.06308687655747,0.06981317007977328,4.574972925186157
2.959999999999981,0.01,-0.3226959713137466,0.015800941654642173,0.015318309230777875,1.567544221419128,2.6696482073284193,1.567544221419128,5.271807627811773,0.0,0.022410036025559032,2.638259360160181,5.605614451489581,-0.06308687655747,0.07563093425308764,4.549202470779419
2.9699999999999807,0.01,-0.32801223257881423,0.02171364903486099,0.015476318647324296,1.567704280345997,2.6664212476152818,1.567704280345997,5.298503630063592,0.0,0.022410036025559032,2.638259360160181,5.605614451489581,-0.06308687655747,0.07563093425308764,4.53070839881897
2.9799999999999804,0.01,-0.33125439689985764,0.021002606660402094,0.015693455137672906,1.5678606976127878,2.6631411252894934,1.5678606976127878,5.325167383749299,0.0,0.022410036025559032,2.638259360160181,5.605614451489581,-0.06308687655747,0.07563093425308764,4.499907712936402
2.9899999999999802,0.01,-0.33791051555150364,0.02002549245383335,0.015903481204276926,1.5680136175784711,2.659828581320495,1.5680136175784711,5.351798355958457,0.0,0.026403716812469287,2.6268020236857734,5.710912897356001,-0.06081447203088563,0.07563093425308764,4.478340501785278
2.99999999999998,0.01,-0.3419618082924189,0.01908037515411526,0.01610373612881526,1.5681630851667727,2.6564494761649797,1.5681630851667727,5.378396221805946,0.0,0.027436473911319075,2.6237191783498344,5.737239064155623,-0.06018236175180779,0.07563093425308764,4.4465132999420165
3.00999999999998,0.01,-0.3488459617152233,0.018179227993692752,0.016294539880356413,1.568309163994348,2.6530298580820557,1.568309163994348,5.404960314918978,0.0,0.028479437510840033,2.6206437380600076,5.763470528575581,-0.05952623659487092,0.07563093425308764,4.424888620376587
3.0199999999999796,0.01,-0.35284910114378903,0.017320611111757568,0.01647633216029334,1.5684519370698529,2.6495413984649034,1.5684519370698529,5.431490229329627,0.0,0.028479437510840033,2.6206437380600076,5.763470528575581,-0.05952623659487092,0.07563093425308764,4.40100287437439
3.0299999999999794,0.01,-0.357444034254113,0.016502545852041393,0.016649538271410916,1.568591494885089,2.6460129074534655,1.568591494885089,5.457985275769182,0.0,0.028479437510840033,2.6206437380600076,5.763470528575581,-0.05952623659487092,0.08144869842640201,4.373537492752075
3.039999999999979,0.01,-0.3630172465014981,0.022695890703809257,0.016814563729931332,1.5687279338815436,2.6424384671109244,1.5687279338815436,5.484445053074391,0.0,0.028479437510840033,2.6206437380600076,5.763470528575581,-0.05952623659487092,0.08144869842640201,4.348367443084717
3.049999999999979,0.01,-0.36792019620283395,0.02195327614046739,0.017041522636969425,1.568861349064741,2.6388082946459095,1.568861349064741,5.5108691009405995,0.0,0.032781164946994255,2.607777575551243,5.868194672903145,-0.05663787465702504,0.0872664625997166,4.3236079502105715
3.0599999999999787,0.01,-0.37267475072858564,0.02790473341059319,0.0172610553983741,1.5689918313096194,2.635129092683881,1.5689918313096194,5.537256861284611,0.0,0.033876599803734114,2.6044306138167923,5.8940125606630405,-0.0558576105213047,0.08144869842640201,4.297288579940796
3.0699999999999785,0.01,-0.3778366532269058,0.01994406363247494,0.01754010273248003,1.569119377683852,2.6314023451765953,1.569119377683852,5.56360784353259,0.0,0.033876599803734114,2.6044306138167923,5.8940125606630405,-0.0558576105213047,0.0872664625997166,4.274077072143554
3.0799999999999783,0.01,-0.382099826905762,0.025661122980795467,0.01773954336880478,1.5692440163951094,2.6276239786443263,1.5692440163951094,5.589921571801533,0.0,0.033876599803734114,2.6044306138167923,5.8940125606630405,-0.0558576105213047,0.08144869842640201,4.243884019851684
3.089999999999978,0.01,-0.3882868616281241,0.01779086776553688,0.017996154598612733,1.569365711135488,2.6238029803752685,1.569365711135488,5.616197529780355,0.0,0.037276810337744895,2.5942813696799516,5.972094696422625,-0.05332796888092599,0.0872664625997166,4.224517450332642
3.099999999999978,0.01,-0.39141690213202135,0.023608889583198303,0.018174063276268103,1.5694845681745497,2.6199201117589874,1.5694845681745497,5.6424352903743324,0.0,0.03843341510859304,2.590758267027017,5.9979823788278255,-0.05243139530096645,0.0872664625997166,4.1993834495544435
3.1099999999999777,0.01,-0.3961247011801483,0.02280830053374914,0.018410152172100087,1.569600605864874,2.6160059427376674,1.569600605864874,5.668634234522033,0.0,0.03843341510859304,2.590758267027017,5.9979823788278255,-0.05243139530096645,0.0872664625997166,4.179866094589233
3.1199999999999775,0.01,-0.3992410591576152,0.02174590050250521,0.018638235177437578,1.5697139646619305,2.612044695725866,1.5697139646619305,5.694794048340694,0.0,0.03843341510859304,2.590758267027017,5.9979823788278255,-0.05243139530096645,0.0872664625997166,4.151965827941894
3.1299999999999772,0.01,-0.40467638561178904,0.020719526978486502,0.01885569418246263,1.5698246802730444,2.6080522851342898,1.5698246802730444,5.720914260654157,0.0,0.03843341510859304,2.590758267027017,5.9979823788278255,-0.05243139530096645,0.09308422677303096,4.1298138046264645
3.139999999999977,0.01,-0.4084835057851638,0.02671373380767072,0.019062889452247496,1.569932808247716,2.604005521278172,1.569932808247716,5.746994559359129,0.0,0.04320058577108096,2.576040340264211,6.101327078357673,-0.048554627960938714,0.0872664625997166,4.099947443008423
3.149999999999977,0.01,-0.41441802872454475,0.01880858274184187,0.019330026790324202,1.5700384176181414,2.5999206862203206,1.5700384176181414,5.773034400413667,0.0,0.04320058577108096,2.576040340264211,6.101327078357673,-0.048554627960938714,0.09308422677303096,4.080267009735107
3.1599999999999766,0.01,-0.41747764900636236,0.024579237072293647,0.01951811261774262,1.570141586271574,2.5957765059330753,1.570141586271574,5.799033402580915,0.0,0.04320058577108096,2.576040340264211,6.101327078357673,-0.048554627960938714,0.09308422677303096,4.054850540161133
3.1699999999999764,0.01,-0.422107752314728,0.02373285084891076,0.019763904988465558,1.570242303818543,2.5916017294430116,1.570242303818543,5.824990972244717,0.0,0.04320058577108096,2.576040340264211,6.101327078357673,-0.048554627960938714,0.09308422677303096,4.028545475006103
3.179999999999976,0.01,-0.426968304664098,0.022626785180657544,0.020001233496954665,1.5703406864983809,2.5873806519198643,1.5703406864983809,5.85090680279775,0.0,0.04818612752644176,2.5605582251391152,6.204033101276846,-0.04420988318859906,0.09308422677303096,4.004179844856262
3.189999999999976,0.01,-0.43125803459216516,0.021558806892456563,0.02022750134876124,1.5704367497820837,2.5831109688732234,1.5704367497820837,5.876780430986283,0.0,0.049467995057488806,2.5565956568191166,6.229620840163156,-0.04304799936275866,0.09890199094634532,3.9784490346908568
3.1999999999999758,0.01,-0.4359008516104942,0.0275133739111239,0.020443089417685807,1.5705305311796363,2.578798388527302,1.5705305311796363,5.902611370434952,0.0,0.05077084114916154,2.5526120275859125,6.255303267536349,-0.04184914998539857,0.09890199094634532,3.959433832168579
3.2099999999999755,0.01,-0.4386375601091789,0.026543227600963348,0.020718223156797045,1.5706220858515223,2.5744393800111967,1.5706220858515223,5.92839919179716,0.0,0.05077084114916154,2.5526120275859125,6.255303267536349,-0.04184914998539857,0.09890199094634532,3.9273611640930177
3.2199999999999753,0.01,-0.44500250206067304,0.02530512577496278,0.02098365543280668,1.5707114780127605,2.570053004410105,1.5707114780127605,5.954143430398773,0.0,0.05077084114916154,2.5526120275859125,6.255303267536349,-0.04184914998539857,0.09890199094634532,3.906867046356201
3.229999999999975,0.01,-0.4481090296663266,0.02411068053291942,0.021236706690556308,1.5707986866972266,2.565602979389498,1.5707986866972266,5.979843812481401,0.0,0.05077084114916154,2.5526120275859125,6.255303267536349,-0.04184914998539857,0.09890199094634532,3.879048843383789
3.239999999999975,0.01,-0.45322811148623793,0.022971949873046096,0.0214778134958855,1.5708837254050003,2.561121889092835,1.5708837254050003,6.005499701341532,0.0,0.05608884497827015,2.536057978384815,6.356880743772623,-0.036776649370600246,0.09890199094634532,3.8559419775009154
3.2499999999999747,0.01,-0.45700937975544464,0.021886969249064726,0.02170753299461596,1.5709666376373779,2.5565896079779726,1.5709666376373779,6.031110786024551,0.0,0.05608884497827015,2.536057978384815,6.356880743772623,-0.036776649370600246,0.09890199094634532,3.8278563737869264
3.2599999999999745,0.01,-0.4621539801264442,0.020853231504777657,0.02192640268710661,1.5710474822404386,2.5520195141804183,1.5710474822404386,6.0566765542804095,0.0,0.05608884497827015,2.536057978384815,6.356880743772623,-0.036776649370600246,0.10471975511965992,3.8118089056015014
3.2699999999999743,0.01,-0.46390521493983056,0.026841090240366974,0.022134935002154386,1.571126327201671,2.547397974379154,1.571126327201671,6.082196627625677,0.0,0.05608884497827015,2.536057978384815,6.356880743772623,-0.036776649370600246,0.10471975511965992,3.7844288873672487
3.279999999999974,0.01,-0.46879869616466274,0.025902694822651978,0.022403345904558055,1.5712032420346165,2.5427589222297557,1.5712032420346165,6.107670491252846,0.0,0.05608884497827015,2.536057978384815,6.356880743772623,-0.036776649370600246,0.10471975511965992,3.7666087627410887
3.289999999999974,0.01,-0.4710048997703486,0.02469484576183547,0.022662372852784576,1.5712782957413547,2.538070935268109,1.5712782957413547,6.1330979697082295,0.0,0.0630821001345069,2.5144138387876223,6.483066616371161,-0.0297067305849452,0.10471975511965992,3.735275888442993
3.2999999999999736,0.01,-0.4769653123968273,0.023529224494816127,0.02290932131040293,1.5713514611017505,2.5333608862704056,1.5713514611017505,6.1584785736032375,0.0,0.0630821001345069,2.5144138387876223,6.483066616371161,-0.0297067305849452,0.11053751929297428,3.719890570640564
3.3099999999999734,0.01,-0.47844717198288533,0.02939072878733049,0.02314461355535109,1.5714227429937009,2.5285912331464373,1.5714227429937009,6.183812082181805,0.0,0.06598939702165228,2.505439060489867,6.533287346742014,-0.02664426985338993,0.10471975511965992,3.684841060638427
3.319999999999973,0.01,-0.48539924290910275,0.021359141333266815,0.023438520843224394,1.571492168462113,2.5238067614266084,1.571492168462113,6.209097899205165,0.0,0.06598939702165228,2.505439060489867,6.533287346742014,-0.02664426985338993,0.11635528346628864,3.675504341125488
3.329999999999973,0.01,-0.4851428413408283,0.03398210324143083,0.023652112256557063,1.571559781276191,2.5189527689975173,1.571559781276191,6.234335876251863,0.0,0.06598939702165228,2.505439060489867,6.533287346742014,-0.02664426985338993,0.11053751929297428,3.6434026098251344
3.3399999999999728,0.01,-0.49121893064747263,0.026048169529636886,0.02399193328897137,1.571625540159268,2.514101340584109,1.571625540159268,6.2595253181077934,0.0,0.07045042563168226,2.491877405299658,6.60804324724718,-0.02181144943013314,0.11635528346628864,3.6243736505508424
3.3499999999999726,0.01,-0.4936361821962295,0.03149174723556944,0.02425241498426774,1.5716895357186562,2.5091891512776345,1.5716895357186562,6.284666250064287,0.0,0.07045042563168226,2.491877405299658,6.60804324724718,-0.02181144943013314,0.11053751929297428,3.597212452888489
3.3599999999999723,0.01,-0.49829400395780377,0.023346807254938838,0.024567332456623434,1.5717516684723607,2.504252789455672,1.5717516684723607,6.309758064650121,0.0,0.07045042563168226,2.491877405299658,6.60804324724718,-0.02181144943013314,0.12217304763960302,3.5793911933898928
3.369999999999972,0.01,-0.5003221395242333,0.035875223332932124,0.02480080052917282,1.5718119914275739,2.499269849416094,1.5718119914275739,6.334800519890986,0.0,0.07045042563168226,2.491877405299658,6.60804324724718,-0.02181144943013314,0.11635528346628864,3.5521772813797
3.379999999999972,0.01,-0.5049522708633403,0.027851844654662915,0.025159552762502143,1.5718704795512497,2.4942666280208514,1.5718704795512497,6.359793149947853,0.0,0.07662282895878782,2.4730174594020977,6.7072969566987295,-0.014868870069581944,0.12217304763960302,3.5311851644515992
3.3899999999999717,0.01,-0.5078281307660629,0.03321023195647794,0.02543807120904877,1.5719272363360663,2.489217105312218,1.5719272363360663,6.384735751653233,0.0,0.07819620708701104,2.4683220124910616,6.731883499747453,-0.013053098540960793,0.11635528346628864,3.506287860870361
3.3999999999999715,0.01,-0.5117696621436297,0.02498412659522114,0.02577017352861355,1.5719821759011698,2.4841388240045577,1.5719821759011698,6.409627862077664,0.0,0.07978939793747591,2.463408890110483,6.75650145251946,-0.01119594165941048,0.1279908118129176,3.4912331914901733
3.4099999999999713,0.01,-0.512938000785486,0.03743521086077381,0.02602001479456576,1.5720353617132141,2.4790211273831213,1.5720353617132141,6.434469193381805,0.0,0.07978939793747591,2.463408890110483,6.75650145251946,-0.01119594165941048,0.12217304763960302,3.46640513420105
3.419999999999971,0.01,-0.5168192388535788,0.029338152812191653,0.0263943669031735,1.5720867779839112,2.4738917473752666,1.5720867779839112,6.459259351335483,0.0,0.07978939793747591,2.463408890110483,6.75650145251946,-0.01119594165941048,0.13380857598623197,3.4475184631347657
3.429999999999971,0.01,-0.5190298787474256,0.041599113027050987,0.026687748431295417,1.5721365353071086,2.468723554986731,1.5721365353071086,6.483998218770795,0.0,0.07978939793747591,2.463408890110483,6.75650145251946,-0.01119594165941048,0.1279908118129176,3.424076771736145
3.4399999999999706,0.01,-0.522492636905918,0.03330612379870541,0.027103739561565927,1.5721845529915452,2.463533256199257,1.5721845529915452,6.508685407622436,0.0,0.0863208737138514,2.4436472269625793,6.854512666221365,-0.0034037020215765,0.13380857598623197,3.4020078134536744
3.4499999999999704,0.01,-0.5255577659525253,0.038406936064285066,0.02743680079955298,1.572230897919789,2.4583083298301975,1.572230897919789,6.533320696591466,0.0,0.0863208737138514,2.4436472269625793,6.854512666221365,-0.0034037020215765,0.1279908118129176,3.3771939706802367
3.45999999999997,0.01,-0.5293706861076523,0.029935388141546372,0.02782087016019583,1.5722754667275511,2.4530527521706724,1.5722754667275511,6.5579037394884026,0.0,0.0863208737138514,2.4436472269625793,6.854512666221365,-0.0034037020215765,0.13380857598623197,3.3521665048599245
3.46999999999997,0.01,-0.5332250299416246,0.0351798483704505,0.028120224041611293,1.5723183174012971,2.447759045309596,1.5723183174012971,6.582434229583649,0.0,0.0863208737138514,2.4436472269625793,6.854512666221365,-0.0034037020215765,0.13380857598623197,3.331392502784729
3.47999999999997,0.01,-0.5358655264060335,0.03383275590408092,0.028472022525315797,1.5723594374825491,2.4424267950101797,1.5723594374825491,6.6069117854977595,0.0,0.0863208737138514,2.4436472269625793,6.854512666221365,-0.0034037020215765,0.1279908118129176,3.3016993761062623
3.4899999999999696,0.01,-0.5409802516963543,0.025276890375613696,0.028810350084356607,1.5723989453988543,2.437068139746119,1.5723989453988543,6.6313360214944685,0.0,0.09311170301006975,2.4233006758088576,6.951535392891527,0.004963540160526334,0.13962634015954634,3.2923250150680543
3.4999999999999694,0.01,-0.5403898796286163,0.03769996106352396,0.029063118988112743,1.5724368625833214,2.431658337229156,1.5724368625833214,6.65570667339514,0.0,0.09311170301006975,2.4233006758088576,6.951535392891527,0.004963540160526334,0.13380857598623197,3.263626608848572
3.509999999999969,0.01,-0.5451795518598933,0.029589728644824394,0.029440118598747983,1.5724732308595215,2.4262544384328697,1.5724732308595215,6.680023229570924,0.0,0.09311170301006975,2.4233006758088576,6.951535392891527,0.004963540160526334,0.14544410433286092,3.249835801124573
3.519999999999969,0.01,-0.5457986387448414,0.04183877510055997,0.029736015885196226,1.5725081984020386,2.420802642914271,1.5725081984020386,6.704285748757367,0.0,0.10019401513797656,2.4025791718735516,7.047744206330055,0.013937803703600165,0.13962634015954634,3.219342041015625
3.5299999999999687,0.01,-0.5510658142641874,0.03353446495974567,0.030154403636201827,1.5725417009136662,2.4153446565268224,1.5725417009136662,6.728493752003727,0.0,0.10201192902776554,2.3972531563663293,7.071627848758959,0.016274737765167906,0.1512618685061753,3.2045198011398317
3.5399999999999685,0.01,-0.5519412495969406,0.04559726478381463,0.030489748285799284,1.5725738077613969,2.4098339983841806,1.5725738077613969,6.752647177229388,0.0,0.10201192902776554,2.3972531563663293,7.071627848758959,0.016274737765167906,0.14544410433286092,3.1801927280426026
3.5499999999999683,0.01,-0.5554464351785796,0.03711544150882912,0.03094572093363743,1.5726044063402385,2.404314585888211,1.5726044063402385,6.776745497787132,0.0,0.10201192902776554,2.3972531563663293,7.071627848758959,0.016274737765167906,0.15707963267948966,3.1688027381896973
3.559999999999968,0.01,-0.5553239848398114,0.04900910929715137,0.03131687534872572,1.5726335395756803,2.398760121536425,1.5726335395756803,6.800788625995543,0.0,0.10201192902776554,2.3972531563663293,7.071627848758959,0.016274737765167906,0.1512618685061753,3.144143986701965
3.569999999999968,0.01,-0.5588957566453048,0.040366142077457104,0.03180696644169723,1.57266108407355,2.393206881688027,1.57266108407355,6.824776211396496,0.0,0.10948537986258178,2.3759022130043346,7.166679919767004,0.026022472320103317,0.15707963267948966,3.1177632188797
3.5799999999999677,0.01,-0.5629504277265002,0.04513350451088226,0.03221062786247181,1.572687081386756,2.387617924121574,1.572687081386756,6.848708266092982,0.0,0.11140506089195748,2.3704401940525455,7.1903205777489925,0.02856099191171156,0.15707963267948966,3.103410940170288
3.5899999999999674,0.01,-0.5636156912252638,0.04331702811739667,0.03266196290758063,1.5727114133735616,2.381988419844309,1.5727114133735616,6.8725844329359465,0.0,0.11140506089195748,2.3704401940525455,7.1903205777489925,0.02856099191171156,0.15707963267948966,3.0770313692092897
3.5999999999999672,0.01,-0.5676242685279842,0.04128602041440697,0.0330951331887546,1.5727341309131297,2.3763522629320564,1.5727341309131297,6.8964043063012825,0.0,0.11140506089195748,2.3704401940525455,7.1903205777489925,0.02856099191171156,0.1687151610261186,3.0608913326263427
3.609999999999967,0.01,-0.5687617846238578,0.05328229885271826,0.03350799339289867,1.572755220119518,2.3706760202467767,1.572755220119518,6.920167819572674,0.0,0.11140506089195748,2.3704401940525455,7.1903205777489925,0.02856099191171156,0.16289739685280402,3.0365855503082275
3.619999999999967,0.01,-0.5721616580617622,0.04445165558227274,0.03404081638142586,1.5727747086045747,2.364988402400538,1.5727747086045747,6.943874571764745,0.0,0.11928364864298452,2.3483949481311552,7.284227471393008,0.039112882196432955,0.17453292519943298,3.02624858379364
3.6299999999999666,0.01,-0.5716434379781036,0.05599949683749456,0.034485332937248585,1.572792654617638,2.3592667858199206,1.572792654617638,6.96752444897985,0.0,0.12130375721928176,2.3428744908752717,7.307555464893718,0.04185331088984311,0.1687151610261186,2.99912899017334
3.6399999999999664,0.01,-0.5758039542434171,0.047026399984495336,0.03504532790562353,1.5728089512021823,2.3535503514401395,1.5728089512021823,6.991117111209633,0.0,0.12333952090090228,2.3372947304859903,7.330780246265149,0.04463001049137222,0.18035068937274737,2.988134546279907
3.649999999999966,0.01,-0.5754525379057097,0.05845196733040203,0.035515591905468484,1.572823659294939,2.347792311897705,1.572823659294939,7.014652610128254,0.0,0.12333952090090228,2.3372947304859903,7.330780246265149,0.04463001049137222,0.17453292519943298,2.961280264854431
3.659999999999966,0.01,-0.5795169129793823,0.049363006979302744,0.036100111578772506,1.5728366809257015,2.342037786518648,1.5728366809257015,7.038130529636117,0.0,0.12333952090090228,2.3372947304859903,7.330780246265149,0.04463001049137222,0.18035068937274737,2.9428991174697874
3.6699999999999657,0.01,-0.5812109190196483,0.05370544080123163,0.036593741648565534,1.5728480870278545,2.336242617388854,1.5728480870278545,7.061550904723825,0.0,0.12333952090090228,2.3372947304859903,7.330780246265149,0.04463001049137222,0.18616845354606193,2.9269550752639772
3.6799999999999655,0.01,-0.582198149359399,0.05845687783896021,0.03713079605657785,1.572857789266457,2.3304305081986576,1.572857789266457,7.08491332888308,0.0,0.13171971841656263,2.314729956397582,7.423297734340625,0.056184789389892645,0.18035068937274737,2.901625928878784
3.6899999999999653,0.01,-0.5858030448331351,0.049067360651107596,0.03771536483496745,1.5728658669562006,2.3246085267050636,1.5728658669562006,7.108217632565131,0.0,0.13171971841656263,2.314729956397582,7.423297734340625,0.056184789389892645,0.1919862177193763,2.894584279060364
3.699999999999965,0.01,-0.5842815178861361,0.06038234585194854,0.038206038441478525,1.5728723300823473,2.3187504962567322,1.5728723300823473,7.131463716933707,0.0,0.1360335010999374,2.3034008566156783,7.469046278654688,0.062200542464043926,0.1919862177193763,2.868768434524536
3.709999999999965,0.01,-0.5879951360871692,0.0581743146226487,0.03880986189999801,1.5728771373038828,2.312907681077871,1.5728771373038828,7.154651221397959,0.0,0.1360335010999374,2.3034008566156783,7.469046278654688,0.062200542464043926,0.20362174606600525,2.859413185119629
3.7199999999999647,0.01,-0.5871089168132265,0.06940265376290519,0.03939160504622449,1.5728803994383473,2.3070277297169994,1.5728803994383473,7.177780297978691,0.0,0.14045975861662977,2.2918726001084164,7.514712788451576,0.06841261131995026,0.19780398189269063,2.8344678926467894
