time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{lidar}.l.angle,{lidar}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s
0.17,0.01,2.4581475581911665,-0.006198019868264017,-0.013531628043765622,-0.02327105669325769,9.614130086898804,-0.003333015602486518,0.031599679930632646,0.4144214620933135,0.031599679930632646,4.268321902429312E-4,-0.0025295226342967325,0.04337888926459143,0.3056010658919206,-1.0338341696566506,-0.27717679216819646
0.18000000000000002,0.01,2.443303547075677,-0.006198019868264017,-0.012892519195998745,-0.02327105669325769,9.612341775894166,-0.003468331882924174,0.03574221422304201,0.43900293767522514,0.03574221422304201,5.448341417879723E-4,-0.0025295226342967325,0.04337888926459143,0.3056010658919206,-1.0338341696566506,-0.27717679216819646
0.19000000000000003,0.01,2.4280539346452317,-0.006198019868264017,-0.012283595934029293,-0.02327105669325769,9.609886178970337,-0.0035972570748841618,0.04012961765026271,0.4634359731459819,0.04012961765026271,6.966534276506122E-4,-0.0025295226342967325,0.04337888926459143,0.3056010658919206,-1.0338341696566506,-0.27717679216819646
0.20000000000000004,0.01,2.412706546224105,-0.006198019868264017,-0.011703432570209348,-0.02327105669325769,9.600001983642578,-0.0037200930342244547,0.04476056726737247,0.4877165124924342,0.04476056726737247,8.744054019498927E-4,-0.0033426287217830364,0.04327684093849836,0.4074211821478855,-1.0200943046490074,-0.27658089025325383
0.21000000000000005,0.01,2.3953706479244614,-0.006198019868264017,-0.01115067075317803,-0.02327105669325769,9.598598623275755,-0.0038371273599265483,0.04963321154640402,0.5118435779546753,0.04963321154640402,0.001084351551710711,-0.0033426287217830364,0.04327684093849836,0.4074211821478855,-1.0200943046490074,-0.27658089025325383
0.22000000000000006,0.01,2.3805014677444065,-0.006198019868264017,-0.01062401628751861,-0.02327105669325769,9.597584562301636,-0.003948634067458328,0.054745785010625575,0.5357972844339199,0.054745785010625575,0.00132925439424621,-0.0033426287217830364,0.04327684093849836,0.4074211821478855,-1.0200943046490074,-0.27658089025325383
0.23000000000000007,0.01,2.365845306784106,-0.006198019868264017,-0.0101222361036256,-0.02327105669325769,9.597584562301636,-0.004054874230333514,0.06009625311059895,0.559602299111364,0.06009625311059895,0.0016127400408733833,-0.0033426287217830364,0.04327684093849836,0.4074211821478855,-1.0200943046490074,-0.27658089025325383
0.24000000000000007,0.01,2.3515622979776394,-0.006198019868264017,-0.009644155370687262,-0.02327105669325769,9.592712802886965,-0.004156096591369771,0.06568278778340458,0.5832607521792051,0.06568278778340458,0.0019384756186246919,-0.003879374652163037,0.04310840346440945,0.5073304461995178,-1.0022993819205857,-0.27581137754257407
0.25000000000000006,0.01,2.3360031335008267,-0.006198019868264017,-0.009188654746024108,-0.02327105669325769,9.62514521598816,-0.0042525381450766436,0.0715035331374252,0.6067763751589815,0.0715035331374252,0.002310273987250237,-0.003879374652163037,0.04310840346440945,0.5073304461995178,-1.0022993819205857,-0.27581137754257407
0.26000000000000006,0.01,2.330974835381296,-0.006198019868264017,-0.00875466775434318,-0.02327105669325769,9.616552820205689,-0.004344424692536885,0.07755661805383023,0.6301364064939898,0.07755661805383023,0.0027320795584524805,-0.003879374652163037,0.043054918501417114,0.5563260984212377,-0.9919206651676096,-0.275363975112733
0.2700000000000001,0.01,2.3145529457611986,-0.006198019868264017,-0.008341178290772095,-0.02327105669325769,9.60903754234314,-0.004431971370080317,0.08383998768917617,0.6534461548478028,0.08383998768917617,0.0032079525504665855,-0.003879374652163037,0.043054918501417114,0.5563260984212377,-0.9919206651676096,-0.275363975112733
0.2800000000000001,0.01,2.2984628189473972,-0.006198019868264017,-0.007947218241826651,-0.02327105669325769,9.574845275878909,-0.004515383152988038,0.09035257654838533,0.6765916843054147,0.09035257654838533,0.003742156705675565,-0.003879374652163037,0.042951823165147514,0.605047665499086,-0.9805583745066926,-0.2748861741695521
0.2900000000000001,0.01,2.2750016666628454,-0.006198019868264017,-0.007571865218741907,-0.02327105669325769,9.574845275878909,-0.004594855335406304,0.09709211773016965,0.6995763124948887,0.09709211773016965,0.00433899452799989,-0.004000837002942514,0.04288906701933647,0.629221911263727,-0.9745012820097476,-0.2746349593360931
0.3000000000000001,0.01,2.261210889749161,-0.006198019868264017,-0.007214240397859707,-0.02327105669325769,9.571667594909668,-0.004670573987593724,0.1040563091413797,0.7223263291615172,0.1040563091413797,0.005002876813064631,-0.0045431849674084646,0.04282037505056326,0.6531698774781773,-0.9682159134452412,-0.27437570815365314
0.3100000000000001,0.01,2.246671129077796,-0.006198019868264017,-0.0068735064630163194,-0.02327105669325769,9.559421854019163,-0.004742716391572321,0.11124204323167758,0.7449384380590088,0.11124204323167758,0.0057382394198962775,-0.0045431849674084646,0.04282037505056326,0.6531698774781773,-0.9682159134452412,-0.27437570815365314
0.3200000000000001,0.01,2.22967505628996,-0.006198019868264017,-0.0065488656451126335,-0.02327105669325769,9.557456369400024,-0.004811451456202484,0.11864709993707316,0.7674051493497868,0.11864709993707316,0.006549696652075163,-0.0045431849674084646,0.042666698643441296,0.7007559963090273,-0.9549324132793806,-0.27383119918718657
0.3300000000000001,0.01,2.2156446938221346,-0.006198019868264017,-0.006239557854276897,-0.02327105669325769,9.5557332611084,-0.00487694011265361,0.12626910450625997,0.7897018999126864,0.12626910450625997,0.007441948114473725,-0.0045431849674084646,0.042666698643441296,0.7007559963090273,-0.9549324132793806,-0.27383119918718657
0.34000000000000014,0.01,2.20178417316274,-0.006198019868264017,-0.005944858900246831,-0.02327105669325769,9.581494960784912,-0.004939335691196379,0.13410535456727524,0.8118583468509077,0.13410535456727524,0.008419748735157207,-0.0045431849674084646,0.042666698643441296,0.7007559963090273,-0.9549324132793806,-0.27383119918718657
0.35000000000000014,0.01,2.1957035809092305,-0.006198019868264017,-0.00566407879680437,-0.02327105669325769,9.581494960784912,-0.004998784280198848,0.1421533551180048,0.8338761885825351,0.1421533551180048,0.009487964383144826,-0.004902307759222735,0.04239760369045354,0.771306120434275,-0.9332141880079244,-0.27294850233274404
0.36000000000000015,0.01,2.1824928758702544,-0.006198019868264017,-0.005396560146293262,-0.02327105669325769,9.57015588760376,-0.005055425068166891,0.15041053663104545,0.8558332243916273,0.15041053663104545,0.010651537865651853,-0.004902307759222735,0.04239760369045354,0.771306120434275,-0.9332141880079244,-0.27294850233274404
0.37000000000000016,0.01,2.166143713894076,-0.006198019868264017,-0.005141676600437067,-0.02327105669325769,9.575323038101196,-0.005109390669629824,0.15887500404105478,0.8776581531503299,0.15887500404105478,0.011915595721189725,-0.004902307759222735,0.04239760369045354,0.771306120434275,-0.9332141880079244,-0.27294850233274404
0.38000000000000017,0.01,2.1544955587781365,-0.006198019868264017,-0.004898831393853869,-0.02327105669325769,9.56595609664917,-0.005160807435634194,0.16754405554755486,0.8993195902892707,0.16754405554755486,0.013285241426025019,-0.004902307759222735,0.04239760369045354,0.771306120434275,-0.9332141880079244,-0.27294850233274404
0.3900000000000002,0.01,2.1388759528882053,-0.006198019868264017,-0.004667455946834202,-0.02327105669325769,9.567500553131104,-0.0052097957495727334,0.17641457725123702,0.920864545877052,0.17641457725123702,0.014765585052454282,-0.004902307759222735,0.04239760369045354,0.771306120434275,-0.9332141880079244,-0.27294850233274404
0.4000000000000002,0.01,2.126381427350478,-0.006198019868264017,-0.004447008534110776,-0.02327105669325769,9.564700202941896,-0.005256470309041076,0.18548381436965675,0.9422533054059341,0.18548381436965675,0.016361858611469972,-0.0052818483831471585,0.041968570473993765,0.8638586177617924,-0.901006160980128,-0.2716542408384561
0.4100000000000002,0.01,2.1127640735801703,-0.006198019868264017,-0.004236973016503236,-0.02327105669325769,9.564700202941896,-0.005300940394382184,0.19474851203453244,0.9635171196794389,0.19474851203453244,0.01807927129725276,-0.0052818483831471585,0.041968570473993765,0.8638586177617924,-0.901006160980128,-0.2716542408384561
