time,step-size,{controller}.c.acceleration,{controller}.c.desired_angle,{controller}.c.steer_angle_vel,{kf}.kf.steer_angle_p,{kf}.kf.theta_p,{kf}.kf.velocity_p,{kf}.kf.x_p,{kf}.kf.y_p,{lidar}.l.angle,{lidar}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s
1.2000000000000008,0.01,1.2072309805237094,0.0,0.01328713922387657,-0.005246710358635714,-0.008911254376977387,2.4402405292377005,-0.36940748294510284,-0.0907037149976943,0.0,9.317925653457642,-0.0028132398674586526,1.1634754300054624,2.335663428636505,1.1634754300054624,0.9100818077773374,-0.007488582579063902,-0.012008116755352023,2.4841737553260472,-0.31933169637174397,-0.09134546557969024
1.2100000000000009,0.01,1.207621125786237,0.0,0.012659579403563936,-0.005172590986365876,-0.009524083845480183,2.4594307762182965,-0.33926195993717134,-0.09103990693085413,0.0,9.292908868789674,-0.0026803684752198867,1.172726130921337,2.3477357384417417,1.172726130921337,0.9315284135169886,-0.007357586628187057,-0.012500301459613256,2.4996058365451503,-0.29450649482535524,-0.09163646558290824
1.2200000000000009,0.01,1.1933730401960634,0.0,0.01206165813848949,-0.0051031791313633735,-0.010110174270124188,2.4777760441260095,-0.3101597777818726,-0.09137811102444746,0.0,9.27345841407776,-0.002553772681184247,1.1818242300362678,2.359811949699604,1.1818242300362678,0.953171216067734,-0.007357586628187057,-0.012500301459613256,2.4996058365451503,-0.29450649482535524,-0.09163646558290824
1.2300000000000009,0.01,1.1806811861220103,0.0,0.011491977065329112,-0.005041310149877279,-0.010566301264560263,2.491862642743616,-0.28743066730286504,-0.09164670874615016,0.0,9.258319416046142,-0.0024331560997993525,1.1907702632825585,2.3717456801015646,1.1907702632825585,0.975007876365288,-0.007357586628187057,-0.012500301459613256,2.4996058365451503,-0.29450649482535524,-0.09163646558290824
1.2400000000000009,0.01,1.1692820284319807,0.0,0.010949202449097086,-0.004986521790674434,-0.01092145529314968,2.502664220959038,-0.2696798648749423,-0.09186001872235604,0.0,9.243269004821776,-0.0023182363291460615,1.1995643123750073,2.3835524919627846,1.1995643123750073,0.9970347340092562,-0.007357586628187057,-0.012500301459613256,2.4996058365451503,-0.29450649482535524,-0.09163646558290824
1.2500000000000009,0.01,1.157983826172427,0.0,0.010432063481157277,-0.0049383767839873164,-0.011198106780007589,2.510932755214724,-0.255817683656451,-0.09202942065005117,0.0,9.2291388130188,-0.0022087443046550905,1.2082066454472489,2.3952453122471042,1.2082066454472489,1.0192482957962061,-0.0068729068694314,-0.013967359127411566,2.5455915676625622,-0.21895271032427271,-0.0925884997446236
1.260000000000001,0.01,1.1470116802970016,0.0,0.009939349370947908,-0.004884475074877873,-0.011738613039193088,2.5276453640027707,-0.22808097586782963,-0.09239295870645903,0.0,9.2291388130188,-0.0021044236698435177,1.2166976943370305,2.4068251505088285,1.2166976943370305,1.0416452174448505,-0.0068729068694314,-0.013967359127411566,2.5455915676625622,-0.21895271032427271,-0.0925884997446236
1.270000000000001,0.01,1.1400637773399669,0.0,0.00946990651429583,-0.004836707826344665,-0.012159358646762748,2.540489789269365,-0.20642176040071678,-0.09268120051667536,0.005817764173314366,9.190282373428344,-0.0020050301761340384,1.2250380017451272,2.4182952673117986,1.2250380017451272,1.064222196933937,-0.0068729068694314,-0.013967359127411566,2.5455915676625622,-0.21895271032427271,-0.0925884997446236
1.280000000000001,0.01,1.1223019041728575,0.001549504967065989,0.015995408144400123,-0.0047946959176816805,-0.012487001343187126,2.550371769473299,-0.189509221318261,-0.09290972439035158,0.005817764173314366,9.168949756622316,-0.0019103311109910802,1.2332282226499358,2.429695905085198,1.2332282226499358,1.0869759984079919,-0.0068729068694314,-0.013967359127411566,2.5455915676625622,-0.21895271032427271,-0.0925884997446236
1.290000000000001,0.01,1.1094883888031297,0.001549504967065989,0.015569262351256812,-0.0046900773661889324,-0.01274223597122034,2.557876902549783,-0.17630322027694426,-0.09309089305138057,0.005817764173314366,9.150304822921752,-0.001750377029547079,1.241269240060766,2.4409189241269265,1.241269240060766,1.1099038037569018,-0.006454803056078123,-0.016340714753112013,2.6198826163503597,-0.09030085354077182,-0.09443194070463894
1.300000000000001,0.01,1.0975339959419348,0.001549504967065989,0.014849468984758807,-0.004581861204415875,-0.013467077293290759,2.5804114609295374,-0.13720886293286644,-0.09367341953610861,0.005817764173314366,9.130585060119628,-0.0015946844060345108,1.249161664673736,2.4520138080149576,1.249161664673736,1.1330018156441763,-0.006454803056078123,-0.016340714753112013,2.6198826163503597,-0.09030085354077182,-0.09443194070463894
1.310000000000001,0.01,1.0853555320245214,0.001549504967065989,0.014148852178952249,-0.004483337170248914,-0.014031034238021016,2.597746618300572,-0.10668543449590684,-0.09413418524766229,0.005817764173314366,9.11663161277771,-0.0014461897161869228,1.2569062892717668,2.462989147974377,1.2569062892717668,1.1562667669939037,-0.006454803056078123,-0.016340714753112013,2.6198826163503597,-0.09030085354077182,-0.09443194070463894
1.320000000000001,0.01,1.0748633627931323,0.001549504967065989,0.013480626074638104,-0.004394078450627378,-0.01446999001578481,2.611057338454344,-0.08285480541193352,-0.0944985997162374,0.005817764173314366,9.14192476272583,-0.0013047011943974002,1.264504048752917,2.4738427032946224,1.264504048752917,1.179695501598456,-0.006454803056078123,-0.017710855519670065,2.6637297689067267,-0.011152863215203292,-0.09569857313421155
1.330000000000001,0.01,1.0754333115864592,0.001549504967065989,0.012843927726585252,-0.0043135400322469215,-0.01511563472887323,2.6312121163930335,-0.046548785056561445,-0.09508630710455647,0.005817764173314366,9.109553661346435,-0.0011698949336510192,1.2719559760171633,2.484591336922554,1.2719559760171633,1.2032848753102101,-0.006358319526770101,-0.018156592771923524,2.6780940276606984,0.015478734868432174,-0.0961466364644856
1.340000000000001,0.01,1.0599202230234694,0.001549504967065989,0.012237299553226538,-0.0042388141740670945,-0.015716941488765165,2.650060007575397,-0.012251285402368434,-0.0956561555061466,0.005817764173314366,9.092088012695312,-0.0010414556563851666,1.2792632474438506,2.4953456700384185,1.2792632474438506,1.2270319424017013,-0.006358319526770101,-0.018156592771923524,2.6780940276606984,0.015478734868432174,-0.0961466364644856
1.350000000000001,0.01,1.0485772415316363,0.001549504967065989,0.011659322805530201,-0.004171848750825335,-0.016184890430216092,2.6645107436554674,0.014523122740138807,-0.09610596247631636,0.005817764173314366,9.066672735214231,-9.190826608529013E-4,1.286427436388703,2.5059448722686533,1.286427436388703,1.2509348585012152,-0.00593814848112037,-0.018596201760762016,2.692313405202576,0.042186726549795994,-0.09660682174401829
1.360000000000001,0.01,1.0351014424987928,0.001549504967065989,0.011108644325635008,-0.004101788458792375,-0.016646671863134267,2.6788213251447544,0.04139483660269203,-0.09656907908524985,0.011635528346628954,9.053250007629394,-8.024894327975993E-4,1.2934497055410412,2.5164306446839695,1.2934497055410412,1.2749902883713522,-0.00593814848112037,-0.01946252212762024,2.7204510783444604,0.0961307287968408,-0.09756877840110682
1.370000000000001,0.01,1.0250516153258487,0.0030990099341320376,0.017556747151183365,-0.0040388280664224365,-0.017198285956403766,2.696169494151203,0.0744290939094638,-0.0971599763444164,0.011635528346628954,9.03561884880066,-6.914029895412492E-4,1.300331409329155,2.5267816591089574,1.300331409329155,1.299195338917119,-0.00593814848112037,-0.01946252212762024,2.7204510783444604,0.0961307287968408,-0.09756877840110682
1.380000000000001,0.01,1.01390428219881,0.0030990099341320376,0.01705685815652979,-0.00391453364252614,-0.01762764062321672,2.709498450293996,0.10021367876762996,-0.0976258172119193,0.011635528346628954,9.054984760284423,-5.158355180294156E-4,1.3070739049365314,2.537032175262216,1.3070739049365314,1.3235469571028873,-0.00593814848112037,-0.01946252212762024,2.7204510783444604,0.0961307287968408,-0.09756877840110682
1.390000000000001,0.01,1.0131764277223092,0.0030990099341320376,0.01626680453472654,-0.00379818379660653,-0.017962007869690055,2.7197112159687173,0.12033887790977835,-0.09799308493401983,0.011635528346628954,9.032010383605956,-3.452669364641176E-4,1.3136786983865625,2.547171218084204,1.3136786983865625,1.3480424654526644,-0.00593814848112037,-0.01946252212762024,2.7204510783444604,0.0961307287968408,-0.09756877840110682
1.400000000000001,0.01,1.0006601765591447,0.0030990099341320376,0.015499245917682697,-0.003692411918589027,-0.018222526837244565,2.72759592926198,0.1360458446682668,-0.09828264756195801,0.011635528346628954,9.014734497070313,-1.8259889111685223E-4,1.320147231942841,2.5573029823614273,1.320147231942841,1.3726791493824257,-0.005401269636690603,-0.021141636047007896,2.775762624450344,0.20583875032534685,-0.09965540717436162
1.410000000000001,0.01,0.989743869762831,0.0030990099341320376,0.014767239713620003,-0.0035834719891147974,-0.018797446768547315,2.746167758392603,0.17282228573446545,-0.09899663343941283,0.011635528346628954,8.985194787979125,-2.7606431940025258E-5,1.3264812820587817,2.5673095841270186,1.3264812820587817,1.3974553408469792,-0.005401269636690603,-0.021141636047007896,2.775762624450344,0.20583875032534685,-0.09965540717436162
1.420000000000001,0.01,0.9754687901579437,0.0030990099341320376,0.014069773647324283,-0.0034843611425530354,-0.019244906258137632,2.7604307374848727,0.20152448815279653,-0.09955885470668621,0.011635528346628954,8.972964181900025,1.2006596519617479E-4,1.3326823822419775,2.577207022824647,1.3326823822419775,1.4223682733639074,-0.005401269636690603,-0.021141636047007896,2.775762624450344,0.20583875032534685,-0.09965540717436162
1.430000000000001,0.01,0.9661057572372187,0.0030990099341320376,0.013405247860211383,-0.0033944996295509483,-0.019593323897448656,2.7713370719346706,0.22392441317469794,-0.1000015658172971,0.011635528346628954,8.95526351928711,2.607637016694176E-4,1.338752164027556,2.5869617107262264,1.338752164027556,1.4474153760491508,-0.005401269636690603,-0.021141636047007896,2.775762624450344,0.20583875032534685,-0.09965540717436162
1.440000000000001,0.01,0.9552967589646549,0.0030990099341320376,0.01277210804608179,-0.0033133375538177963,-0.019864752696442767,2.779687383538278,0.24140492608847816,-0.10035016880973616,0.011635528346628954,8.96554708480835,3.9481618027153146E-4,1.344692228511382,2.5966227682985985,1.344692228511382,1.4725937938549691,-0.004922855401782472,-0.022348035091117907,2.816278663119128,0.2896651991341784,-0.1013622225061759
1.450000000000001,0.01,0.952379522767179,0.0030990099341320376,0.012168871892372278,-0.0032285347597864247,-0.020343382038165055,2.7952764476262106,0.27377353756870915,-0.10101979119707553,0.011635528346628954,8.94931664466858,5.225372607323493E-4,1.3505043335013045,2.606175735888245,1.3505043335013045,1.4979011922923982,-0.004922855401782472,-0.02312161370205428,2.8427820784231628,0.34592737747459235,-0.10256011968396209
1.460000000000001,0.01,0.9421032189742554,0.0030990099341320376,0.011594127030298596,-0.0031517089127952556,-0.020887547529748245,2.8133318386999004,0.3115992943102516,-0.10182385983152586,0.01745329251994332,8.9301087474823,6.442259796560721E-4,1.3561902336297516,2.615699531115917,1.3561902336297516,1.5233351407936158,-0.004922855401782472,-0.02312161370205428,2.8427820784231628,0.34592737747459235,-0.10256011968396209
1.470000000000001,0.01,0.9310107306254943,0.004648514901198027,0.018019300146938796,-0.0030823851887691483,-0.021311042000347405,2.827193792742193,0.34111580528309854,-0.10245610124430278,0.011635528346628954,8.906334476470947,7.601672499590581E-4,1.3617518777636568,2.6251205633056593,1.3617518777636568,1.5488940241462938,-0.004816441333921645,-0.023872525366517225,2.868819168461293,0.4028300708475977,-0.1038125632022594
1.480000000000001,0.01,0.9187013154284698,0.0030990099341320376,0.010524792078778407,-0.002949479407978989,-0.021807283430262538,2.843748542303983,0.37685516332023417,-0.10324235884962243,0.011635528346628954,8.879313974380493,9.403602514284461E-4,1.3671910662573972,2.6344306706119145,1.3671910662573972,1.5745755549752491,-0.004816441333921645,-0.024239169748204673,2.88179471230648,0.43153009831721456,-0.10445940271944933
1.490000000000001,0.01,0.9055495104593891,0.0030990099341320376,0.009713923572166161,-0.0028929491952782737,-0.022274850787589763,2.8593930558456617,0.41115030607641206,-0.10400941284762952,0.01745329251994332,8.865204467773438,0.0010456081722162302,1.3725095996264778,2.643617683766199,1.3725095996264778,1.600377409533169,-0.004816441333921645,-0.024239169748204673,2.88179471230648,0.43153009831721456,-0.10445940271944933
1.500000000000001,0.01,0.896086640716843,0.004648514901198027,0.016213080280418086,-0.002845722547066636,-0.022638820616563107,2.871365800446693,0.437908769019955,-0.10461203218466583,0.01745329251994332,8.865204467773438,0.0011427474079378917,1.3777091864467428,2.652673178870793,1.3777091864467428,1.626297203951541,-0.004261058110916899,-0.024953655164893836,2.907383909898549,0.4893673013876739,-0.1057929016795418
1.5100000000000011,0.01,0.8906533436540867,0.004648514901198027,0.01577595371967061,-0.002722556617867197,-0.02308064559514125,2.886374656575183,0.4716991453497291,-0.10539217823674071,0.01745329251994332,8.859329233169555,0.0013048782107420726,1.3827916498547042,2.661634045277961,1.3827916498547042,1.6523324889528002,-0.004261058110916899,-0.024953655164893836,2.907383909898549,0.4893673013876739,-0.1057929016795418
1.5200000000000011,0.01,0.8836317581206987,0.004648514901198027,0.015046365107051794,-0.002606695339356591,-0.023424607373835643,2.8979138911498046,0.49806174500761713,-0.10600477225768072,0.01745329251994332,8.839238710403443,0.0014626377479387788,1.38775889052928,2.670540578714502,1.38775889052928,1.6784812193078118,-0.004261058110916899,-0.024953655164893836,2.907383909898549,0.4893673013876739,-0.1057929016795418
1.5300000000000011,0.01,0.8726624916842626,0.004648514901198027,0.014336447189666618,-0.0025008105575856352,-0.023692536792857873,2.906762159362307,0.5186287648137647,-0.10648582585198645,0.01745329251994332,8.816803216934204,0.0016131013990092968,1.3926127943517954,2.679376896295709,1.3926127943517954,1.704741804143985,-0.004261058110916899,-0.024953655164893836,2.907383909898549,0.4893673013876739,-0.1057929016795418
1.5400000000000011,0.01,0.8610787629641515,0.004648514901198027,0.013659360759849287,-0.002404463974861824,-0.023901348013891575,2.913502175813795,0.5346738964431554,-0.10686360508419211,0.01745329251994332,8.798496923446656,0.001756465870905963,1.3973552397974933,2.6881035212125517,1.3973552397974933,1.731112531597639,-0.003668829979398408,-0.026303268276883937,2.957544405041027,0.6063789136455413,-0.1086082196107928
1.5500000000000012,0.01,0.8507170258375326,0.004648514901198027,0.013014220636314288,-0.0023024724392549352,-0.024362976498684047,2.930076234905441,0.5733104805558324,-0.10780499398990617,0.01745329251994332,8.772050161361694,0.001893059478504456,1.4019880565730447,2.696714308842193,1.4019880565730447,1.7575913356265165,-0.003668829979398408,-0.026303268276883937,2.957544405041027,0.6063789136455413,-0.1086082196107928
1.5600000000000012,0.01,0.8381454598759582,0.004648514901198027,0.01239954940212107,-0.002209291394185475,-0.024722281588759096,2.9427803124049934,0.6034515268022456,-0.10854362901563075,0.01745329251994332,8.756780414581298,0.002023201684867599,1.406513082464779,2.7052214791005684,1.406513082464779,1.7841761235141518,-0.003668829979398408,-0.026303268276883937,2.957544405041027,0.6063789136455413,-0.1086082196107928
1.5700000000000012,0.01,0.8287656286224224,0.004648514901198027,0.011813909473486928,-0.0021244059749140364,-0.025002085530503076,2.9524802375045134,0.6269642882991773,-0.10912316904062637,0.01745329251994332,8.725483093261719,0.0021471971788888096,1.4109321875250957,2.713602933699328,1.4109321875250957,1.810864957051131,-0.003668829979398408,-0.026303268276883937,2.957544405041027,0.6063789136455413,-0.1086082196107928
1.5800000000000012,0.01,0.8149735058936846,0.004648514901198027,0.01125592975039148,-0.002047328100676688,-0.025220095285071416,2.959886403017265,0.645305506371273,-0.10957788373110733,0.01745329251994332,8.739918155670166,0.002265336273623679,1.4152472107087999,2.721890589985552,1.4152472107087999,1.8376557140972143,-0.0030405808364613873,-0.027236649571752022,2.9940639856896993,0.6953234077548373,-0.1108466226637332
1.5900000000000012,0.01,0.814042729596315,0.004648514901198027,0.010724303824084565,-0.001962079231618922,-0.02559668486323868,2.9738490956555528,0.6794612338385214,-0.11044548689908115,0.02327105669325769,8.723209953308105,0.0023778955711275937,1.4194600437064349,2.730040325044489,1.4194600437064349,1.8645466210458321,-0.0030405808364613873,-0.027531485461449668,3.0061506651982413,0.72528976875246,-0.11161861342322398
1.6000000000000012,0.01,0.8044745918995764,0.006198019868264017,0.017190559337113904,-0.0018841202582203047,-0.02595524105078189,2.987375823544006,0.7127900217445496,-0.1113018795427158,0.02327105669325769,8.690914011001587,0.0024851386093684394,1.4235725053169834,2.738180752340452,1.4235725053169834,1.8915355016661666,-0.0030405808364613873,-0.027531485461449668,3.0061506651982413,0.72528976875246,-0.11161861342322398
1.6100000000000012,0.01,0.7905474716761729,0.006198019868264017,0.0167079656650301,-0.0017450205532623373,-0.026234395887820297,2.997729386026803,0.7387870466905505,-0.11197323599017873,0.02327105669325769,8.680307493209838,0.0026570442027395785,1.4275866014033616,2.746225498259448,1.4275866014033616,1.9186214835730144,-0.0030405808364613873,-0.027531485461449668,3.0061506651982413,0.72528976875246,-0.11161861342322398
1.6200000000000012,0.01,0.7827507991430861,0.006198019868264017,0.015934390494859972,-0.0016140624171676035,-0.026451854571715703,3.005601025500633,0.7590645806236986,-0.1124995357087263,0.02327105669325769,8.656262454986573,0.0028241238593898796,1.4315041886336957,2.75413097297621,1.4315041886336957,1.945802873512121,-0.0030405808364613873,-0.027531485461449668,3.0061506651982413,0.72528976875246,-0.11161861342322398
1.6300000000000012,0.01,0.7712749036105144,0.006198019868264017,0.01518253203993362,-0.0014938826125607397,-0.026621339000542383,3.0116056712460497,0.7748800421036846,-0.11291210935462383,0.02327105669325769,8.635925197601319,0.0029834677643384793,1.4353269658133012,2.7619584809676407,1.4353269658133012,1.973077589207537,-0.002612075387404905,-0.028871140017332375,3.0654728190030127,0.8767476136357543,-0.11564784368248957
1.6400000000000012,0.01,0.760883966747785,0.006198019868264017,0.01446548446766492,-0.001373421024455931,-0.027050396456206487,3.0297471114468753,0.8210047472600827,-0.11415171845854404,0.02327105669325769,8.61409839630127,0.0031352930847378157,1.439056742060809,2.769671230003746,1.439056742060809,2.0004441789512817,-0.002612075387404905,-0.028871140017332375,3.0654728190030127,0.8767476136357543,-0.11564784368248957
1.6500000000000012,0.01,0.7501448129621079,0.006198019868264017,0.013782270525867906,-0.0012629272562149365,-0.02738418746011923,3.0436469951134932,0.8569800675597586,-0.11512253601290705,0.02327105669325769,8.596156702041625,0.0032799479294144647,1.4426952897102037,2.777280069671224,1.4426952897102037,2.0279008510590613,-0.002612075387404905,-0.028871140017332375,3.0654728190030127,0.8767476136357543,-0.11564784368248957
1.6600000000000013,0.01,0.7405558347689207,0.006198019868264017,0.013131323724822985,-0.0011618251468172409,-0.027644011046866483,3.0542731537861134,0.885038375104387,-0.11588282066887524,0.02327105669325769,8.575839939117431,0.0034177706346731436,1.446244402996737,2.784781517800845,1.446244402996737,2.055445945965753,-0.002612075387404905,-0.02957202668722697,3.0999330758561356,0.9690470472562416,-0.11819935918243572
1.6700000000000013,0.01,0.7303662722723735,0.006198019868264017,0.012511121551158931,-0.0010695681140715607,-0.028001975287206233,3.070301962087002,0.9275070887681695,-0.11705727338401153,0.02327105669325769,8.540414915084838,0.0035490838719213734,1.4497058704166315,2.7921870761485343,1.4497058704166315,2.083077794501266,-0.00251778278621248,-0.029789461497103025,3.1111552627095236,1.0000318770663323,-0.11907087227270172
1.6800000000000013,0.01,0.7160039305346341,0.006198019868264017,0.011920211983541897,-9.833092537268738E-4,-0.028328818466673705,3.0851511316234133,0.9675375263229777,-0.11817414013023625,0.02327105669325769,8.55240089416504,0.0036741950874329627,1.4530814874486129,2.799490738871258,1.4530814874486129,2.1107948664331,-0.001897918497753753,-0.02999943631493805,3.1222578236663523,1.0311523996233358,-0.11995341213028413
1.6900000000000013,0.01,0.7149778070434561,0.006198019868264017,0.011357211513739744,-8.89636260703754E-4,-0.028629816589546397,3.099030808058324,1.0056951179756288,-0.11924810419977448,0.02327105669325769,8.53303017616272,0.0037933972072683817,1.4563730291187755,2.8066507781766044,1.4563730291187755,2.138595596515891,-0.0017557279708085571,-0.03020215377846203,3.1334196377837245,1.0625504599667943,-0.1208508313673712
1.7000000000000013,0.01,0.7052579824195991,0.006198019868264017,0.010820801974480359,-8.002559009096098E-4,-0.028909115586882476,3.112279348810804,1.0424522469019477,-0.12029153022750722,0.02327105669325769,8.504547462463378,0.003906969322405779,1.4595822063845654,2.8138005562470387,1.4595822063845654,2.166478028984036,-0.0017557279708085571,-0.03020215377846203,3.1334196377837245,1.0625504599667943,-0.1208508313673712
1.7100000000000013,0.01,0.6929929557415228,0.006198019868264017,0.01030972745636207,-7.183141254956317E-4,-0.029126499720266947,3.122403290472025,1.0711161095262718,-0.12110770050050414,0.02327105669325769,8.488973245620727,0.004015177342150582,1.4627108656478154,2.820853136071235,1.4627108656478154,2.1944415560907533,-0.0017557279708085571,-0.03020215377846203,3.1334196377837245,1.0625504599667943,-0.1208508313673712
1.7200000000000013,0.01,0.6844006271310629,0.006198019868264017,0.009822791367510457,-6.433801122005603E-4,-0.029295821400288365,3.130099798994778,1.0934679724957883,-0.12174613059569088,0.029088820866572274,8.457599334716797,0.004118274616714203,1.465760725599672,2.8277830656286502,1.465760725599672,2.2224847298733756,-0.0017557279708085571,-0.03020215377846203,3.1334196377837245,1.0625504599667943,-0.1208508313673712
1.7300000000000013,0.01,0.6714579743435128,0.007747524835330064,0.016331625983771376,-5.750453608320746E-4,-0.029427792619885436,3.1359546829613665,1.1108969570119946,-0.12224552720572608,0.029088820866572274,8.434266214370728,0.004216502530389308,1.4687334551052897,2.834627071899961,1.4687334551052897,2.2506058711359924,-0.0012419495661143145,-0.03075014111684748,3.1659210066504997,1.156621020717787,-0.12357903444717788
1.7400000000000013,0.01,0.6608182968838274,0.007747524835330064,0.015889600372233404,-4.3222985402329914E-4,-0.029652173355402857,3.1478490415420337,1.1454590893005623,-0.12325200079806725,0.029088820866572274,8.434266214370728,0.004379818790227022,1.471630739765156,2.841341651643396,1.471630739765156,2.278803686747747,-0.0012419495661143145,-0.03075014111684748,3.1659210066504997,1.156621020717787,-0.12357903444717788
1.7500000000000013,0.01,0.6567895490377663,0.007747524835330064,0.015154677202963693,-2.9725186159691356E-4,-0.02982683688528483,3.1569179547263984,1.1724088511901438,-0.1240388679865789,0.029088820866572274,8.426502799987793,0.004538714793949356,1.474454195262053,2.8479498346122343,1.474454195262053,2.307076471138277,-0.0012419495661143145,-0.03075014111684748,3.1659210066504997,1.156621020717787,-0.12357903444717788
1.7600000000000013,0.01,0.6506508832292413,0.007747524835330064,0.014439645186213186,-1.7277446114607401E-4,-0.029962880912342938,3.1638623462830395,1.1934218637518343,-0.12465402589649227,0.029088820866572274,8.406219844818116,0.004690261565978993,1.4772053528786886,2.854517730102612,1.4772053528786886,2.3354227752680083,-0.0012419495661143145,-0.03075014111684748,3.1659210066504997,1.156621020717787,-0.12357903444717788
1.7700000000000014,0.01,0.6410309184875052,0.007747524835330064,0.01375768471207982,-5.834432158347885E-5,-0.030068902682181608,3.1691548575990676,1.2098055676092043,-0.1251349361052956,0.029088820866572274,8.386532802581787,0.004834658017841125,1.4798858178395218,2.8610242389349043,1.4798858178395218,2.3638418226612754,-6.683983607075061E-4,-0.031470111213866184,3.2188658322003434,1.3159138318509618,-0.1283169356870005
1.7800000000000014,0.01,0.6316146413619578,0.007747524835330064,0.013107900678700227,6.077164037883513E-5,-0.03031156023932374,3.1853732558130092,1.2580852416852868,-0.12657799206093967,0.029088820866572274,8.357688903808594,0.004972234864961923,1.4824971750689968,2.867434548119779,1.4824971750689968,2.392332641936919,-6.683983607075061E-4,-0.031470111213866184,3.2188658322003434,1.3159138318509618,-0.1283169356870005
1.7900000000000014,0.01,0.6196921641945388,0.007747524835330064,0.012488804866656635,1.7060905346594432E-4,-0.030500218012797887,3.1977746855121003,1.295729218326721,-0.12770530876121766,0.029088820866572274,8.335956411361694,0.005103313871748926,1.4850409717871402,2.8737506945333986,1.4850409717871402,2.420893930196237,-6.683983607075061E-4,-0.031470111213866184,3.2188658322003434,1.3159138318509618,-0.1283169356870005
1.8000000000000014,0.01,0.6098173784612354,0.007747524835330064,0.011898949336115124,2.716963678319886E-4,-0.03064699146300834,3.207218224092357,1.3250796296711573,-0.1285859356094559,0.029088820866572274,8.318072633743286,0.005228201920415492,1.4875187474980267,2.879947616175344,1.4875187474980267,2.44952441976522,-6.683983607075061E-4,-0.03178583711627565,3.2493889965693583,1.4127476395282923,-0.13125795763373282
1.8100000000000014,0.01,0.6010917677429136,0.007747524835330064,0.011336953117115574,3.645348348092067E-4,-0.03083173215355832,3.2214655198238895,1.3695410045931342,-0.12993506725244944,0.029088820866572274,8.321593523025513,0.005347191413776643,1.4899320054562786,2.8860457899599563,1.4899320054562786,2.4782226080916345,-5.058158339717733E-4,-0.03187099229343691,3.2595703070743625,1.4453850029845583,-0.13225781933362507
1.8200000000000014,0.01,0.5984187124711698,0.007747524835330064,0.010801500396990394,4.5361437008358067E-4,-0.030994424268621305,3.2347068906240195,1.4114773735602273,-0.13121308184297187,0.029088820866572274,8.295734291076661,0.005460560944947799,1.4922822490836152,2.8920567076373853,1.4922822490836152,2.506987211079799,-5.058158339717733E-4,-0.03187099229343691,3.2595703070743625,1.4453850029845583,-0.13225781933362507
1.8300000000000014,0.01,0.5875715769190338,0.007747524835330064,0.010291337506720191,5.352721670243345E-4,-0.03112089776624075,3.2448625163388467,1.444171588621565,-0.1322107445421531,0.029088820866572274,8.269260902404785,0.005568575948917703,1.4945709689179478,2.898040894762097,1.4945709689179478,2.53581707340238,2.415316880316765E-4,-0.03200650128993517,3.279409477444581,1.5104327455581716,-0.13426164317671066
1.8400000000000014,0.01,0.5765685158160815,0.007747524835330064,0.009805269988855624,6.283914514274136E-4,-0.031249716869885653,3.257180067312725,1.4841529618011728,-0.1334391453777979,0.029088820866572274,8.241754808425902,0.005671489323984905,1.4967996768771734,2.903916610531287,1.4967996768771734,2.5647116570402146,2.415316880316765E-4,-0.03200650128993517,3.279409477444581,1.5104327455581716,-0.13426164317671066
1.8500000000000014,0.01,0.5653413800404805,0.007747524835330064,0.009342159801053216,7.144708586817923E-4,-0.031349844235037,3.266557440075829,1.5153220378268955,-0.13439775029273934,0.029088820866572274,8.221113195419312,0.005769542023873461,1.4989697904720658,2.9096822956894477,1.4989697904720658,2.593669622698686,2.415316880316765E-4,-0.03200650128993517,3.279409477444581,1.5104327455581716,-0.13426164317671066
1.8600000000000014,0.01,0.5561023173037386,0.007747524835330064,0.008900922651554713,7.939081345329308E-4,-0.03142774563337748,3.273671783775475,1.5396202370146392,-0.1351457986614228,0.029088820866572274,8.19348536491394,0.005862963621883994,1.5010827006371998,2.9153357094898524,1.5010827006371998,2.6226896281573167,2.415316880316765E-4,-0.03200650128993517,3.279409477444581,1.5104327455581716,-0.13426164317671066
1.8700000000000014,0.01,0.5449744764819917,0.007747524835330064,0.008480525460507317,8.670806104625134E-4,-0.031488404353717296,3.2790613647094657,1.5585613860993721,-0.13572951209044024,0.029088820866572274,8.167744979858398,0.0059519728483995405,1.5031397705801264,2.92089673266289,1.5031397705801264,2.6517703209474237,7.404143098389826E-4,-0.0321406661544645,3.318141732878779,1.6421573520936232,-0.13835559484932206
1.8800000000000014,0.01,0.5344305547626174,0.007747524835330064,0.008079983941187356,9.466643329289527E-4,-0.03156611359671036,3.2921051150160463,1.6026699418466608,-0.13710121406617853,0.029088820866572274,8.147082071304322,0.006036778103004614,1.5051423507857713,2.92634647742771,1.5051423507857713,2.6809105585032165,7.404143098389826E-4,-0.0321406661544645,3.318141732878779,1.6421573520936232,-0.13835559484932206
