time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{mq-local}.l.angle,{mq-local}.l.distance
0.8300000000000005,0.01,1.4713256916176616,-0.001549504967065989,4.082635226567587,-3.945790191119705E-4,-0.0014659621317703547,-0.0026029779611576325,1.6452287549643854,0.7274244549443721,-0.0012187783681573239,-0.005817764173314366,8.748504056930543
0.8400000000000005,0.01,1.4624438829619206,-0.001549504967065989,4.082635226567587,-3.7594275883035455E-4,-0.0014699079219614745,-0.002668386892444525,1.659942011880562,0.7438766696244905,-0.0012677450452357277,-0.005817764173314366,8.740251054763794
0.8500000000000005,0.01,1.451305088205525,-0.001549504967065989,4.078783825556437,-3.5818670297031556E-4,-0.0014736673495497781,-0.002734534272667659,1.6745664507101812,0.7604760132268709,-0.0013181459452650923,0.0,8.71328872680664
0.8600000000000005,0.01,1.4349809730797507,0.0,4.066201405843099,0.006631503072974001,-0.0014772492165794813,-0.0028014063706647387,1.6890795015922364,0.777221597428593,-0.001370006599372972,-0.005817764173314366,8.679279108047485
0.8700000000000006,0.01,1.4167504492979541,-0.001549504967065989,4.05033025042216,-3.2515087718928515E-4,-0.0014109341858497412,-0.00286899198977434,1.7034293113230339,0.7941123082057132,-0.001423351829529996,-0.005817764173314366,8.679279108047485
0.8800000000000006,0.01,1.4081405634594757,-0.001549504967065989,4.05033025042216,-6.235685154731156E-4,-0.001414185694621634,-0.002937283197177295,1.7175968158160133,0.8111465130013843,-0.0014782047837307176,-0.005817764173314366,8.679279108047485
0.8900000000000006,0.01,1.399640060763688,-0.001549504967065989,4.05033025042216,-6.08936725999598E-4,-0.0014204213797763651,-0.0030053102271849195,1.7316782214506081,0.8283223888876593,-0.0015345049561053124,-0.005817764173314366,8.679279108047485
0.9000000000000006,0.01,1.391191217382931,-0.001549504967065989,4.05033025042216,-5.808761428033077E-4,-0.0014265107470363611,-0.003073333433725708,1.745674622058245,0.8456390747008621,-0.001592286540164424,0.0,8.667199220657348
0.9100000000000006,0.01,1.3794110085491103,0.0,4.044692969640096,0.006419298361663625,-0.0014323195084643941,-0.003141575965278249,1.7595865342320745,0.8630957202080066,-0.0016515844972083808,0.0,8.664120445251465
0.9200000000000006,0.01,1.3702018041311657,0.0,4.043256207784017,0.006445437788089773,-0.0013681265248477578,-0.003210192933791387,1.7733806443175655,0.880691480345414,-0.0017124312876805627,0.0,8.636381206512452
0.9300000000000006,0.01,1.3541583512329474,0.0,4.030311229705811,0.00615656936181491,-0.00130367214696686,-0.0032792921274928154,1.7870826623588771,0.8984251769167568,-0.0017748562791604506,0.0,8.636381206512452
