time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.25000000000000006,0.01,2.2048274820864795,-0.0136929582853328,-0.004844913845041764,0.5707024137427141,0.0,-2.581377469912776E-4,0.4102393810586591,0.03341562743199884,-3.172689350789787E-6,-0.02908882086657205,9.045002222061155
0.26000000000000006,0.01,2.190179173931495,-0.013061749456297084,-0.004981843427895092,0.5927506885635789,0.0,-2.581377469912776E-4,0.4102393810586591,0.03341562743199884,-3.172689350789787E-6,-0.02327105669325769,9.044313144683835
0.2700000000000001,0.01,2.1767572673733264,-0.005472793981660161,-0.005112460922458063,0.6146524803028939,0.0,-2.581377469912776E-4,0.4102393810586591,0.03341562743199884,-3.172689350789787E-6,-0.02327105669325769,9.038608198165894
0.2800000000000001,0.01,2.162018807304714,-0.004885015256126793,-0.0051671888622746645,0.6364200529766272,0.0,-2.581377469912776E-4,0.4102393810586591,0.03341562743199884,-3.172689350789787E-6,-0.02908882086657205,9.03400276184082
0.2900000000000001,0.01,2.1476687415294533,-0.011611511878749033,-0.005216039014835932,0.6580402410496743,0.0,-4.603851316058745E-4,0.5004464055807603,0.05118774679092541,-9.073391264015391E-6,-0.02327105669325769,9.031897354125975
0.3000000000000001,0.01,2.1341071145254684,-0.004418913840426381,-0.005332154133623423,0.6795169284649688,0.0,-5.210750023570754E-4,0.5229576220988861,0.05623372741023045,-1.1396485879644934E-5,-0.02327105669325769,9.020043811798097
0.3100000000000001,0.01,2.1179021102244855,-0.003896395805882675,-0.005376343272027686,0.7008579996102234,0.0,-5.210750023570754E-4,0.5229576220988861,0.05623372741023045,-1.1396485879644934E-5,-0.02327105669325769,9.019095916748046
0.3200000000000001,0.01,2.1048320569233185,-0.003697544683063488,-0.0054153072300865135,0.7220370207124683,0.0,-5.210750023570754E-4,0.5229576220988861,0.05623372741023045,-1.1396485879644934E-5,-0.02327105669325769,9.01950140953064
0.3300000000000001,0.01,2.0922381822410983,-0.003522206871798766,-0.005452282676917148,0.7430853412817016,0.0,-6.392065802900675E-4,0.5891705231704805,0.07253876154094621,-2.5432156548557344E-5,-0.02908882086657205,9.017466430664063
0.34000000000000014,0.01,2.079039395816917,-0.010328589712857855,-0.005487504745635136,0.7640077231041126,0.0,-7.03216993437899E-4,0.6108850324605442,0.07845615508784615,-3.7314187198454955E-5,-0.02327105669325769,9.010957460403445
0.35000000000000014,0.01,2.0646634550504968,-0.003197318051829965,-0.005590790642763715,0.7847981170622818,0.0,-7.735804097995478E-4,0.6324374948613922,0.08458653822617164,-5.175945499788844E-5,-0.02908882086657205,9.005520372390746
0.36000000000000015,0.01,2.0506668340320395,-0.009705303866548307,-0.005622763823282014,0.8054447516127867,0.0,-8.49247532778323E-4,0.6540519146391262,0.09095144697176388,-6.822439956501834E-5,-0.02327105669325769,9.001831703186035
0.37000000000000016,0.01,2.037246025924418,-0.0025886522024190137,-0.005719816861947497,0.8259514199531072,0.0,-8.49247532778323E-4,0.6540519146391262,0.09095144697176388,-6.822439956501834E-5,-0.02327105669325769,9.000235195159911
0.38000000000000017,0.01,2.0244950026729107,-0.002151913528424341,-0.005745703383971687,0.8463238802123514,0.0,-8.49247532778323E-4,0.6540519146391262,0.09095144697176388,-6.822439956501834E-5,-0.02327105669325769,8.988621110916137
0.3900000000000002,0.01,2.0090195829291075,-0.0020354241793154836,-0.005767222519255931,0.8665688302390805,0.0,-0.001105647169248328,0.7175074923496823,0.1111678007224782,-1.273744909882733E-4,-0.02327105669325769,8.987750835418701
0.4000000000000002,0.01,1.9966289357737879,-0.001938588070536389,-0.005787576761049086,0.8866590260683715,0.0,-0.0012005225024506125,0.7381201079036828,0.11833102844456007,-1.5031307576051945E-4,-0.02327105669325769,8.987549638748169
0.4100000000000002,0.01,1.9845184832084646,-0.0018469939824671908,-0.00580696264175445,0.9066253154261095,0.0,-0.0012005225024506125,0.7381201079036828,0.11833102844456007,-1.5031307576051945E-4,-0.02327105669325769,8.973465204238892
0.4200000000000002,0.01,1.9685950679312239,-0.0017597575192930533,-0.005825432581579122,0.9264705002581941,0.0,-0.0012005225024506125,0.7381201079036828,0.11833102844456007,-1.5031307576051945E-4,-0.02327105669325769,8.968645915985107
0.4300000000000002,0.01,1.9553385563209136,-0.0016766427900820283,-0.005843030156772053,0.9461564509375063,0.0,-0.0012005225024506125,0.7381201079036828,0.11833102844456007,-1.5031307576051945E-4,-0.02327105669325769,8.96473129272461
0.4400000000000002,0.01,1.9424308914003867,-0.0015974537017138394,-0.005859796584672873,0.9657098365007155,0.0,-0.0016218741909170818,0.8206700052904807,0.14908028820703068,-2.584131647052896E-4,-0.02327105669325769,8.962234411239624
0.45000000000000023,0.01,1.9299997332466654,-0.0015220047761601479,-0.0058757711216900115,0.9851341454147193,0.0,-0.001736769007827087,0.8407153073732729,0.15731940093940133,-2.897380907986924E-4,-0.02327105669325769,8.954751272201538
0.46000000000000024,0.01,1.916249868967599,-0.001450119359583025,-0.005890991169451613,1.004434142747186,0.0,-0.001736769007827087,0.8407153073732729,0.15731940093940133,-2.897380907986924E-4,-0.02327105669325769,8.943222274780274
0.47000000000000025,0.01,1.901441751290165,-0.001381629144655817,-0.005905492363047444,1.0235966414368618,0.0,-0.001736769007827087,0.8407153073732729,0.15731940093940133,-2.897380907986924E-4,-0.02327105669325769,8.940164165496826
0.48000000000000026,0.01,1.8890879814769943,-0.00131637377347458,-0.005919308654494002,1.0426110589497635,0.0,-0.0021006306304319124,0.9002125244898593,0.18311897477300856,-3.938899231312198E-4,-0.02327105669325769,8.92966459274292
0.49000000000000027,0.01,1.8747394505981596,-0.0012542004619650665,-0.005932472392228748,1.0615019387645335,0.0,-0.0022287602337814185,0.9201021809132612,0.19214118413703893,-4.324195294398527E-4,-0.02327105669325769,8.919147653579712
0.5000000000000002,0.01,1.8604601797435993,-0.0011949636421587106,-0.005945014396848399,1.080249333270515,0.0,-0.0022287602337814185,0.9201021809132612,0.19214118413703893,-4.324195294398527E-4,-0.02327105669325769,8.910710439682006
0.5100000000000002,0.01,1.8468493231486527,-0.0011385246213702813,-0.005956964033269986,1.098853935067951,0.0,-0.0022287602337814185,0.9201021809132612,0.19214118413703893,-4.324195294398527E-4,-0.02327105669325769,8.910784463882447
0.5200000000000002,0.01,1.8357072888463142,-0.0010847512574731393,-0.005968349279483689,1.1173224282994374,0.0,-0.0022287602337814185,0.9201021809132612,0.19214118413703893,-4.324195294398527E-4,-0.02327105669325769,8.902459363937378
0.5300000000000002,0.01,1.8222951649228032,-0.0010335176495114753,-0.005979196792058421,1.1356795011879006,0.0,-0.00277117114854719,0.9970183796320669,0.2300542879939952,-6.060739273327058E-4,-0.02327105669325769,8.889499711990357
0.5400000000000003,0.01,1.8076522186445594,-9.84703842925184E-4,-0.005989531968553535,1.1539024528371287,0.0,-0.0029166330109711737,1.0162848180199262,0.2401565067653415,-6.555185351802436E-4,-0.02327105669325769,8.886947536468506
0.5500000000000003,0.01,1.7960038385089045,-9.381955486971677E-4,-0.005999379006982787,1.1719789750235743,0.0,-0.0029166330109711737,1.0162848180199262,0.2401565067653415,-6.555185351802436E-4,-0.02327105669325769,8.883770542144775
0.5600000000000003,0.01,1.7842683667863926,-8.938838757655363E-4,-0.0060087609624697585,1.1899390134086634,0.0,-0.0029166330109711737,1.0162848180199262,0.2401565067653415,-6.555185351802436E-4,-0.02327105669325769,8.866934881210327
0.5700000000000003,0.01,1.7687783586936932,-8.516650760741632E-4,-0.006017699801227414,1.2077816970765274,0.0,-0.0033630508546419265,1.0724944407043893,0.27104962317301473,-8.150364751632724E-4,-0.02327105669325769,8.860901107788086
0.5800000000000003,0.01,1.7563832919347477,-8.114403016647141E-4,-0.006026216451988155,1.2254694806634643,0.0,-0.0035184161460686293,1.0906926580988454,0.28175982411642087,-8.732469595773489E-4,-0.02327105669325769,8.856692085266113
0.5900000000000003,0.01,1.7445920954764331,-7.731153732413779E-4,-0.006034330855004802,1.2430333135828118,0.0,-0.0036775856717095354,1.1089886312807664,0.29271025700356973,-9.343089870711552E-4,-0.02327105669325769,8.875357542037964
0.6000000000000003,0.01,1.739280123620943,-7.366005596664664E-4,-0.006042062008737216,1.2604792345375762,0.0,-0.003839554446280472,1.127273308238358,0.3038374959744127,-9.97962159743662E-4,-0.02327105669325769,8.86919033050537
0.6100000000000003,0.01,1.727085751818958,-7.018103678706057E-4,-0.00604942801433388,1.2778720357737856,0.0,-0.003839554446280472,1.127273308238358,0.3038374959744127,-9.97962159743662E-4,-0.02327105669325769,8.858325119018554
0.6200000000000003,0.01,1.7136078118609237,-6.68663342685615E-4,-0.006056446118012587,1.2951428932919753,0.0,-0.003839554446280472,1.127273308238358,0.3038374959744127,-9.97962159743662E-4,-0.02327105669325769,8.852596549987792
0.6300000000000003,0.01,1.7016412980213966,-6.370818761314363E-4,-0.0060631327514394425,1.3122789714105845,0.0,-0.004339991626956884,1.1812048292791246,0.3381481645845525,-0.00120442993152637,-0.02327105669325769,8.850938863754273
0.6400000000000003,0.01,1.690895499004846,-6.069920257105853E-4,-0.006069503570200757,1.3292953843907984,0.0,-0.0045135430683779275,1.198734317560195,0.3500165705319612,-0.001279424517498368,-0.02327105669325769,8.84526204109192
0.6500000000000004,0.01,1.6790961408712584,-5.78323341284671E-4,-0.006075573490457863,1.346204339380847,0.0,-0.0045135430683779275,1.198734317560195,0.3500165705319612,-0.001279424517498368,-0.02327105669325769,8.826791772842407
0.6600000000000004,0.01,1.6637790927673655,-5.510087001276949E-4,-0.0060813567238707095,1.3629953007895594,0.0,-0.0045135430683779275,1.198734317560195,0.3500165705319612,-0.001279424517498368,-0.01745329251994332,8.814428644180298
0.6700000000000004,0.01,1.6502428398967481,0.006447788202027071,-0.0060868668108719865,1.379633091717233,0.0,-0.0045135430683779275,1.198734317560195,0.3500165705319612,-0.001279424517498368,-0.01745329251994332,8.810061349868775
0.6800000000000004,0.01,1.6390373229329174,0.006472583593532817,-0.006022388928851716,1.3961355201162005,0.0,-0.005232725837190331,1.2685727023650202,0.39908908288740386,-0.0016090801894905872,-0.01745329251994332,8.79933527946472
0.6900000000000004,0.01,1.6261325661804018,0.0061824331244416005,-0.005957663092916388,1.4125258933455296,0.0,-0.005232725837190331,1.2685727023650202,0.39908908288740386,-0.0016090801894905872,-0.01745329251994332,8.787060194015503
0.7000000000000004,0.01,1.6128613183170233,0.0058911668627326256,-0.0058958387616719725,1.4287872190073336,0.0,-0.005232725837190331,1.2685727023650202,0.39908908288740386,-0.0016090801894905872,-0.01745329251994332,8.779479904174805
0.7100000000000004,0.01,1.6009820417645448,0.005612957372132754,-0.005836927093044646,1.4449158321905038,0.0,-0.005232725837190331,1.2685727023650202,0.39908908288740386,-0.0016090801894905872,-0.01745329251994332,8.77055393218994
0.7200000000000004,0.01,1.588805601698881,0.005347854863309786,-0.005780797519323319,1.4609256526081493,0.0,-0.005992100638027684,1.335783912733092,0.4507867755226098,-0.001990486298108449,-0.01745329251994332,8.758168468475342
0.7300000000000004,0.01,1.575731779608206,0.005095271781563812,-0.00572731897069022,1.476813708625138,0.0,-0.006189465409775255,1.3526589661015862,0.4642110730425259,-0.002095247728490052,-0.01745329251994332,8.74551031112671
