time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
15.339999999999717,0.01,-0.7300172628201815,0.044935644044914215,1.4006767889658611,0.0874385970393493,0.026279337287874786,2.6100753876469476,0.022537822891898377,-1.438346151051417,2.556874549621928,-13.603119777634811,2.2992079664604685,0.1687151610261186,3.001450262069702
15.349999999999717,0.01,-0.7256391592086519,0.044935644044914215,1.4006767889658611,0.08395338040667744,0.02715372325826828,2.6027752150187458,0.022537822891898377,-1.438346151051417,2.556874549621928,-13.603119777634811,2.2992079664604685,0.1687151610261186,3.001450262069702
15.359999999999717,0.01,-0.7212590556317308,0.044935644044914215,1.4006767889658611,0.0800186435399067,0.027993257062335054,2.595518823426659,0.022537822891898377,-1.438346151051417,2.556874549621928,-13.603119777634811,2.2992079664604685,0.1687151610261186,3.001450262069702
15.369999999999717,0.01,-0.7169052206764788,0.044935644044914215,1.4006767889658611,0.07624074142160622,0.02879344349773412,2.588306232870342,0.022537822891898377,-1.438346151051417,2.556874549621928,-13.603119777634811,2.2992079664604685,0.18035068937274737,2.924254913330078
15.379999999999717,0.01,-0.7341923639897832,0.0480346539790462,1.3646522928873699,0.08658544716590437,0.029555850911950184,2.581137180663577,0.025761933817580684,-1.431963472588656,2.5212438982597876,-13.586091778235492,2.173195775039765,0.18616845354606193,2.9066516256332395
15.389999999999716,0.01,-0.7348198532208391,0.04958415894611225,1.3564374252955118,0.09012738615372928,0.030421705383609228,2.5737952570236793,0.025761933817580684,-1.431963472588656,2.5212438982597876,-13.586091778235492,2.173195775039765,0.18616845354606193,2.888483281135559
15.399999999999716,0.01,-0.7355018354962509,0.04958415894611225,1.3479588645299276,0.08623104103126358,0.03132297924514652,2.566447058491471,0.025761933817580684,-1.4274778571305036,2.499428888528219,-13.575619665882948,2.0984893919573153,0.18616845354606193,2.888483281135559
15.409999999999716,0.01,-0.731092916376926,0.04958415894611225,1.3479588645299276,0.08217530865434576,0.03218528965545916,2.5590920401365085,0.025761933817580684,-1.4258747255150963,2.492216305427509,-13.572080119332105,2.0737470215060507,0.18616845354606193,2.888483281135559
15.419999999999716,0.01,-0.7266799053639484,0.04958415894611225,1.3479588645299276,0.0782949118079389,0.03300704274200261,2.551781110972739,0.026562119077579938,-1.424216295069607,2.4848632068997363,-13.568511217059562,2.0490649325316235,0.18616845354606193,2.888483281135559
15.429999999999715,0.01,-0.7222933478656869,0.04958415894611225,1.3479588645299276,0.07459702291849335,0.033789991860082004,2.5445143119190994,0.03091178246293319,-1.4225074532666009,2.477526576677737,-13.564922360646577,2.024516373069094,0.19780398189269063,2.803708562850952
15.439999999999715,0.01,-0.7416701895531931,0.05268316888024421,1.3083973293304443,0.08501929659072995,0.03453596208926694,2.5372913784404427,0.03091178246293319,-1.4225074532666009,2.477526576677737,-13.564922360646577,2.024516373069094,0.215257274412634,2.806970601081848
15.449999999999715,0.01,-0.7364230587613482,0.05733168378144226,1.3099196138381957,0.10258074761478894,0.035386155055174236,2.5298746765449107,0.03091178246293319,-1.4225074532666009,2.477526576677737,-13.564922360646577,2.024516373069094,0.2094395102393196,2.766971940994263
15.459999999999715,0.01,-0.7431726624485528,0.055782178814376256,1.2912535724639893,0.09178210691640909,0.036411962531322124,2.5225104459572973,0.03091178246293319,-1.4225074532666009,2.477526576677737,-13.564922360646577,2.024516373069094,0.2094395102393196,2.766971940994263
15.469999999999715,0.01,-0.7387541240959848,0.055782178814376256,1.2912535724639893,0.08716597327374359,0.037329783600486215,2.515078719332812,0.03091178246293319,-1.4225074532666009,2.477526576677737,-13.564922360646577,2.024516373069094,0.2094395102393196,2.766971940994263
15.479999999999714,0.01,-0.7342950881212935,0.055782178814376256,1.2912535724639893,0.08303577846250518,0.03820144333322365,2.5076911780918523,0.03484470012475421,-1.4150962994943903,2.4481188285508795,-13.550228262071254,1.9268845447379357,0.2094395102393196,2.766971940994263
15.489999999999714,0.01,-0.7298625633767177,0.055782178814376256,1.2912535724639893,0.07911330966518672,0.0390318011178487,2.5003482272106394,0.03484470012475421,-1.4150962994943903,2.4481188285508795,-13.550228262071254,1.9268845447379357,0.23852833110589167,2.7258523178100584
15.499999999999714,0.01,-0.7369702873395673,0.06352970364970627,1.2720644149780274,0.11024056139335905,0.03982293421450057,2.4930496015768724,0.03484470012475421,-1.4150962994943903,2.4481188285508795,-13.550228262071254,1.9268845447379357,0.24434609527920623,2.715752568244934
