time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{local}.l.angle,{local}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{networked}.n.steer_angle_s,{networked}.n.theta_s,{networked}.n.velocity_s,{networked}.n.x_s,{networked}.n.y_s
12.129999999999786,0.01,-0.12472951592916104,-0.018594059604792046,1.7275801010131837,0.06362231970544666,-0.06981317007977306,3.7011407216389975,-0.03206804732395103,0.7780811998705492,1.934237326854082,22.125369000895805,-4.165643634605182,-0.025225765439700787,1.6612800604422755,1.924748888639186,9.647452622539603,4.430991554759293
12.139999999999786,0.01,-0.12422299405352981,-0.018594059604792046,1.7271990034315323,0.060632944736215416,-0.06981317007977306,3.684461614290873,-0.03143182412689656,0.776171691838477,1.9329900316947903,22.13918737839396,-4.1521092396435275,-0.022515464075859803,1.654970106409892,1.9202946803504015,9.640909880604925,4.507654690550052
12.149999999999785,0.01,-0.12814476701542973,-0.018594059604792046,1.7194154200024074,0.05776994034947031,-0.06981317007977306,3.667558024724325,-0.030825494679534406,0.7742994043855839,1.931747801754255,22.153021595661983,-4.138608888579786,-0.022515464075859803,1.654970106409892,1.9202946803504015,9.640909880604925,4.507654690550052
12.159999999999785,0.01,-0.13213243412974207,-0.018594059604792046,1.711527078204685,0.055041457836340624,-0.06981317007977306,3.669544162750244,-0.030247795276039702,0.7724641528906991,1.9304663540841007,22.166871169938737,-4.125142105396306,-0.022515464075859803,1.654970106409892,1.9202946803504015,9.640909880604925,4.507654690550052
12.169999999999785,0.01,-0.13080744688039206,-0.018594059604792046,1.7124539426167806,0.05244181052061445,-0.06399540590645869,3.654348174730937,-0.029697380697676298,0.7706652524224625,1.9291450297428032,22.18073532115034,-4.1117087385209885,-0.022515464075859803,1.654970106409892,1.9202946803504015,9.640909880604925,4.507654690550052
12.179999999999785,0.01,-0.13426952892101957,-0.01704455463772606,1.705362481541104,0.056937717269776075,-0.06981317007977306,3.639504982630412,-0.029172962592470153,0.7689017677870408,1.9278369552739993,22.194613281877814,-4.098308654169581,-0.01991635892240584,1.647776331556566,1.9143807580727417,9.633371199669927,4.603252280243061
12.189999999999785,0.01,-0.13764077802788413,-0.018594059604792046,1.698435658560859,0.04760506344455148,-0.06399540590645869,3.6372354475657143,-0.02860358541977239,0.7671726994433891,1.9264942599847892,22.208504683489902,-4.084941362227542,-0.01991635892240584,1.647776331556566,1.9143807580727417,9.633371199669927,4.603252280243061
12.199999999999784,0.01,-0.13747063067247356,-0.01704455463772606,1.6973765421973332,0.05201563851920849,-0.06399540590645869,3.625712564786275,-0.028127534785326876,0.7654768186866531,1.9251178522045103,22.222408826605317,-4.071606714965559,-0.01991635892240584,1.647776331556566,1.9143807580727417,9.633371199669927,4.603252280243061
12.209999999999784,0.01,-0.13987119318254915,-0.01704455463772606,1.6919991969002617,0.04987341066420367,-0.06981317007977306,3.6207431809107464,-0.027607378400134792,0.7638138838022613,1.9237431458977856,22.23632497094309,-4.058304504575631,-0.01991635892240584,1.647776331556566,1.9143807580727417,9.633371199669927,4.603252280243061
12.219999999999784,0.01,-0.14043779688366234,-0.018594059604792046,1.6896801510916817,0.040559934579042355,-0.06399540590645869,3.605149060885112,-0.027108644293492756,0.7621823953142047,1.92234443396596,22.250252714300615,-4.045034360111238,-0.01991635892240584,1.642677737939544,1.9093681974477208,9.627799966874022,4.679526796603864
12.229999999999784,0.01,-0.14396492333174468,-0.01704455463772606,1.682402895079719,0.04528840345095013,-0.06399540590645869,3.6054251702626545,-0.026703044947702332,0.7605818439118429,1.9209400559971235,22.264191420594145,-4.031796033965432,-0.01936610192795651,1.6414909029326366,1.9080219453701603,9.62646146994578,4.698624141872612
12.239999999999783,0.01,-0.14304498592473078,-0.01704455463772606,1.6825317461225722,0.043463206394893227,-0.06399540590645869,3.5928902419408164,-0.026250160913192832,0.7590115648498967,1.919500406763806,22.278140605050634,-4.018589167460758,-0.016566924651792547,1.6403419647113944,1.9066792466758835,9.625148729463485,4.717659130510604
12.249999999999783,0.01,-0.14569097631485498,-0.01704455463772606,1.6766821129057143,0.04142522823960047,-0.06981317007977306,3.577460675239563,-0.025815528849243898,0.7574696325000534,1.9180699569045587,22.29209964674308,-4.005413685071666,-0.016566924651792547,1.6403419647113944,1.9066792466758835,9.625148729463485,4.717659130510604
12.259999999999783,0.01,-0.1491529850756576,-0.018594059604792046,1.6694816484451294,0.03249661160003334,-0.06399540590645869,3.573910487492879,-0.025401276566847892,0.7559554020394239,1.9166130471414102,22.306068197537293,-3.9922691491472806,-0.016566924651792547,1.6403419647113944,1.9066792466758835,9.625148729463485,4.717659130510604
